user_id,relation_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token,cluster_label,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,prob_cluster_10,prob_cluster_11
2350,30,6309,2003-05-05,APUHDIL2CEI3C,res:The_Merchant_of_Four_Seasons,B000065AZB,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1396,31,6309,2005-07-13,A13PFY3KRKHY1P,res:The_Merchant_of_Four_Seasons,B000065AZB,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894424252531361e-76,0.0,1.0,0.0
641,21,6309,2009-09-01,A153NZD2WZN5S3,res:The_Merchant_of_Four_Seasons,B000065AZB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,23,6309,2014-06-17,A19HCQSC5FVOXW,res:The_Merchant_of_Four_Seasons,B000065AZB,2,0.0,0.0,0.9985793102785381,0.0,0.0014206897214624622,0.0,0.0,0.0,2.0102975501859331e-125,0.0,0.0,0.0
219,21,6309,2004-09-19,A16CZRQL23NOIW,res:The_Merchant_of_Four_Seasons,B000065AZB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,30,6310,2008-05-04,A244CRJ2QSVLZ4,res:What_Have_You_Done_to_Solange%3F,B000065B05,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
385,21,6310,2006-08-27,A2CT2SA6KFE8GC,res:What_Have_You_Done_to_Solange%3F,B000065B05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2244610798272013e-76,0.0,0.0,0.0
989,26,6310,2006-01-29,A1PID2MT8MMPAF,res:What_Have_You_Done_to_Solange%3F,B000065B05,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.774398299519678e-24,0.0,0.0,0.0
2080,26,6310,2004-01-07,A3PERVDBNCQJQV,res:What_Have_You_Done_to_Solange%3F,B000065B05,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.9776203532386325e-29,0.0,0.0,0.0
2914,25,6311,2011-12-22,A29XKBB6SEYTN6,res:Incendies,B000065R11,4,0.0,0.0,4.183920505290481e-20,0.0,1.0,0.0,0.0,0.0,1.342057817944154e-23,0.0,0.0,0.0
1454,26,6311,2012-01-30,A38GVBWEB58UAO,res:Incendies,B000065R11,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.862255370774019e-38,0.0,0.0,0.0
897,25,6311,2011-12-09,A3APW42N5MRVWT,res:Incendies,B000065R11,4,0.0,0.0,4.250097073265403e-15,0.0,0.9999999999999958,0.0,0.0,0.0,1.145363871452798e-46,0.0,0.0,0.0
32,25,6311,2011-12-16,A2FRKEXDXDN1KI,res:Incendies,B000065R11,4,0.0,0.0,3.85701817644234e-13,0.0,0.9999999999996141,0.0,0.0,0.0,9.138659898538234e-37,0.0,0.0,0.0
219,30,6311,2011-05-16,A16CZRQL23NOIW,res:Incendies,B000065R11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4088,32,6311,2011-11-04,A35W0CHESO3FMW,res:Incendies,B000065R11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4087,25,6311,2011-12-05,A24IJY3V0804WJ,res:Incendies,B000065R11,4,0.0,0.0,8.50608875267478e-17,0.0,1.0,0.0,0.0,0.0,1.9691081447325474e-45,0.0,0.0,0.0
3704,30,6311,2012-04-30,A14GK0E64J0WAS,res:Incendies,B000065R11,9,0.0,0.0,3.1299901625775725e-280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4090,32,6311,2011-10-16,A1KIQ4P4ZW3ALF,res:Incendies,B000065R11,11,0.0,0.39223028275488075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077697172451192
4089,32,6311,2011-10-17,A3DLVCGO7SP253,res:Incendies,B000065R11,11,0.0,4.1435595239256135e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999958564407
50,21,6311,2011-09-18,A1SVXJZ3386U2D,res:Incendies,B000065R11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,21,6311,2011-09-20,A3FDEI5P21XX6S,res:Incendies,B000065R11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,25,6311,2011-06-18,A2FWEZ0QS8N7A7,res:Incendies,B000065R11,4,0.0,0.0,1.4606810223794154e-19,0.0,1.0,0.0,0.0,0.0,1.3355267385493802e-80,0.0,0.0,0.0
4085,22,6311,2011-03-12,A73QPH7NGI0DJ,res:Incendies,B000065R11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,23,6311,2014-06-06,A25G8AIUFSGGDS,res:Incendies,B000065R11,2,0.0,0.0,0.9964598395470686,0.0,0.0035401604529316,0.0,0.0,0.0,1.1082927042808231e-154,0.0,0.0,0.0
1065,30,6311,2013-04-22,A328S9RN3U5M68,res:Incendies,B000065R11,9,0.0,0.0,8.616893412970287e-77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
641,21,6311,2012-08-27,A153NZD2WZN5S3,res:Incendies,B000065R11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246760781320765e-66,0.0,0.0,0.0
3310,29,6311,2013-12-28,A1GGXB6CDBOKZT,res:Incendies,B000065R11,8,0.0,0.0,5.113036115216012e-32,0.0,0.00015757983051175467,0.0,0.0,0.0,0.9998424201694877,0.0,0.0,0.0
4086,26,6311,2012-01-22,AOS6E2MVT8ZL0,res:Incendies,B000065R11,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0090879991637907e-29,0.0,0.0,0.0
773,30,6311,2012-05-02,A3QLAOOTFEHCJI,res:Incendies,B000065R11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3334,26,6311,2012-02-19,A2Y5P2A327LMST,res:Incendies,B000065R11,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.984916153415246e-75,0.0,0.0,0.0
1027,26,6311,2012-01-18,ABO2ZI2Y5DQ9T,res:Incendies,B000065R11,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.108574673856992e-28,0.0,0.0,0.0
1818,30,6312,2007-04-26,A33PNAQ33DGBJG,res:Stranded_(2002_film),B000065U2U,9,0.0,0.0,2.9507260234301907e-243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2158,26,6312,2013-01-07,A356IY21Y089VK,res:Stranded_(2002_film),B000065U2U,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.068796802728586e-155,0.0,0.0,0.0
4091,21,6312,2012-08-06,AXQXSKB50N0RJ,res:Stranded_(2002_film),B000065U2U,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899648980776536e-110,0.0,0.0,0.0
2168,22,6312,2005-03-06,A13F2IV3ME23R,res:Stranded_(2002_film),B000065U2U,1,0.0,1.0,1.8373651048078857e-306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,22,6313,2004-03-08,A3LZGLA88K0LA0,res:How_to_Make_a_Monster_(2001_film),B000065U1O,1,0.0,1.0,1.763085173560462e-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,21,6313,2009-08-26,AIMR915K4YCN,res:How_to_Make_a_Monster_(2001_film),B000065U1O,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2232815933560667e-86,0.0,0.0,0.0
4092,32,6314,2005-11-17,A2Q5L7BTBEZN6L,res:Speedway_Junky,B000065U4B,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1712,22,6314,2003-03-26,A5L9T4BOBBCBN,res:Speedway_Junky,B000065U4B,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,26,6314,2005-02-04,A1VJ7HYM1EC94M,res:Speedway_Junky,B000065U4B,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7159493987784342e-49,0.0,0.0,0.0
2737,25,6314,2002-06-24,A2R9J5LULVKF6T,res:Speedway_Junky,B000065U4B,4,0.0,0.0,1.7391690675736524e-72,0.0,1.0,0.0,0.0,0.0,3.410935270794832e-129,0.0,0.0,0.0
1736,21,6314,2009-08-11,A1MECEHZHFE5PT,res:Speedway_Junky,B000065U4B,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0063841330283426e-94,0.0,0.0,0.0
1073,25,6314,2003-06-28,A17FLA8HQOFVIG,res:Speedway_Junky,B000065U4B,4,0.0,0.0,3.572821110417117e-59,0.0,1.0,0.0,0.0,0.0,1.4147102744847006e-126,0.0,0.0,0.0
957,32,6315,2003-10-28,AAXIW3SRA0S4R,res:Snake_in_the_Eagle's_Shadow,B00006672Q,11,0.0,1.0386825907355928e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2685,30,6315,2004-05-01,A109LWN9DUGPDP,res:Snake_in_the_Eagle's_Shadow,B00006672Q,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
922,21,6315,2004-08-08,A1G5LJ8T1IGYC5,res:Snake_in_the_Eagle's_Shadow,B00006672Q,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.937622290664122e-101,0.0,0.0,0.0
1771,26,6316,2007-01-24,A62G4QX6XQVLP,res:The_Beloved_Rogue,B00006674G,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.113154730894809e-33,0.0,0.0,0.0
2022,25,6316,2009-06-30,A3QIW6ULPIPM2V,res:The_Beloved_Rogue,B00006674G,4,0.0,0.0,3.103592770844206e-68,0.0,1.0,0.0,0.0,0.0,1.5823092621105276e-130,0.0,0.0,0.0
2023,21,6316,2002-08-12,A36N4G46V0VD65,res:The_Beloved_Rogue,B00006674G,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9039977851134385e-110,0.0,0.0,0.0
1602,32,6316,2005-10-22,AK61LQI92GTCH,res:The_Beloved_Rogue,B00006674G,11,0.0,1.767046449768921e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999982329535
1425,30,6316,2007-04-25,A345WVAVMMO6F0,res:The_Beloved_Rogue,B00006674G,9,0.0,0.0,2.949008815653379e-245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1770,29,6316,2013-08-11,A3M5UGU0NGD38D,res:The_Beloved_Rogue,B00006674G,8,1.6034837349154675e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999982,0.0,0.0,0.0
4093,30,6317,2014-04-21,A3G9KZE98BOY1Z,res:The_Biscuit_Eater_(1972_film),B00006675S,9,0.0,0.0,6.90552680572552e-125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4094,30,6318,2013-05-08,ALQGU53I8TCU6,"res:Monkeys,_Go_Home!",B00006675V,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3369,32,6318,2010-11-02,A2CU4L3OK00M23,"res:Monkeys,_Go_Home!",B00006675V,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3051,32,6319,2002-10-25,A1KD8NJPZ01R37,res:Final_(film),B000066C77,11,0.0,4.648433177253101e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
571,30,6319,2004-04-25,A1MQQEM7W77L62,res:Final_(film),B000066C77,9,0.0,0.0,4.0008934997155858e-292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1556,21,6319,2004-09-04,A3MLO4GAD2O9DL,res:Final_(film),B000066C77,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,21,6319,2002-08-06,AW3VZ5O895LRK,res:Final_(film),B000066C77,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085502900056399e-112,0.0,0.0,0.0
3111,25,6320,2002-06-03,A2K4CESXJ43K6V,res:Metrosexuality_(TV_series),B000066C75,4,0.0,0.0,1.194185776321562e-26,0.0,1.0,0.0,0.0,0.0,2.931413143217285e-128,0.0,0.0,0.0
369,30,6321,2014-04-25,A1PGC1GEBY9CZU,res:I_Am_Sam,B000066HAS,9,0.0,0.0,2.1469270535093812e-122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,30,6321,2008-04-12,A1TMAVN4CEM8U8,res:I_Am_Sam,B000066HAS,9,0.0,0.0,8.483786583654966e-220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2243,32,6321,2010-10-31,ABUZT5MJQZZP3,res:I_Am_Sam,B000066HAS,11,0.0,1.1864358506623923e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,30,6321,2012-05-12,ANGH6401L9Y0T,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2410,26,6321,2013-02-02,A1VUVDVT0DQQTF,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,23,6321,2013-03-08,A3AIFDV9KLN58W,res:I_Am_Sam,B000066HAS,2,0.0,4.297837382566723e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,30,6321,2013-05-07,A1K6K23WG0IBWE,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2899,25,6321,2004-06-05,A1AQCY5XY4525F,res:I_Am_Sam,B000066HAS,4,0.0,0.0,1.1721512284951096e-19,0.0,1.0,0.0,0.0,0.0,4.009301688789969e-58,0.0,0.0,0.0
332,25,6321,2004-06-15,A1L8HRCM60W0W7,res:I_Am_Sam,B000066HAS,4,0.0,0.0,2.8624233653231504e-17,0.0,1.0,0.0,0.0,0.0,2.147240600168618e-59,0.0,0.0,0.0
361,22,6321,2002-03-22,A2NLDZ1ISQV2Z7,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,32,6321,2004-10-26,AP9RVNCXHB3OB,res:I_Am_Sam,B000066HAS,11,0.0,5.650652112984565e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3448,32,6321,2004-11-12,A7GT0WQKKDP0V,res:I_Am_Sam,B000066HAS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2388,22,6321,2005-03-19,A2BT7IC8PT1ZC9,res:I_Am_Sam,B000066HAS,1,0.0,1.0,5.7347855121611584e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3574,22,6321,2005-03-30,A1HYE9DB8P1401,res:I_Am_Sam,B000066HAS,1,0.0,1.0,2.8584415798058997e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,30,6321,2005-05-21,ACJTUFZEUCCBL,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3421,32,6321,2005-11-13,A3VDWPYWFGU2W1,res:I_Am_Sam,B000066HAS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1650,21,6321,2006-08-12,A3UYDJLYVS6GQX,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5964008395713995e-99,0.0,0.0,0.0
534,21,6321,2006-09-15,A3Q1FVRV0CRYTH,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,21,6321,2006-09-17,A1GSR7RGCG1QYZ,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,21,6321,2013-09-15,A3OZLKPFSLMZW3,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,26,6321,2003-01-16,AP0DQSDFSLP4P,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0367641601606495e-26,0.0,0.0,0.0
980,31,6321,2003-07-25,A1YQ6QB2127AJ4,res:I_Am_Sam,B000066HAS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76788668353743e-95,0.0,1.0,0.0
2659,26,6321,2003-02-28,A9AD6IO1NCT8F,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.33537000997797e-74,0.0,0.0,0.0
2230,22,6321,2003-03-27,A19RAJY6R7USN0,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,22,6321,2002-10-03,A3LOBF0ZU1HE0S,res:I_Am_Sam,B000066HAS,1,0.0,0.9999895634436119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0436556388022834e-05
2363,22,6321,2007-03-02,A2RW7HXNEJ0QTQ,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,32,6321,2006-11-06,A1X6WS9PPQC3GI,res:I_Am_Sam,B000066HAS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
236,32,6321,2006-10-25,A2Z5XUM00YMDGA,res:I_Am_Sam,B000066HAS,11,0.0,1.0987480990212703e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,21,6321,2006-09-19,A3M1NNDD95HR0R,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,25,6321,2002-12-10,A3CN9CCJUNIPKT,res:I_Am_Sam,B000066HAS,4,0.0,0.0,1.7571195970592793e-28,0.0,1.0,0.0,0.0,0.0,3.8468808648567597e-25,0.0,0.0,0.0
81,32,6321,2002-10-27,A1XYE1JGSL6S2J,res:I_Am_Sam,B000066HAS,11,0.0,5.377110562249078e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2807,32,6321,2002-10-26,A1CSYILH2M7873,res:I_Am_Sam,B000066HAS,11,0.0,7.049673654935451e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,32,6321,2009-11-11,AWG2O9C42XW5G,res:I_Am_Sam,B000066HAS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3595,25,6321,2009-12-06,A1E3T0C3ZDLPSJ,res:I_Am_Sam,B000066HAS,4,0.0,0.0,1.432786258946366e-16,0.0,1.0,0.0,0.0,0.0,1.7499890180177207e-31,0.0,0.0,0.0
354,22,6321,2009-03-15,A5V1EF2BNERO9,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,21,6321,2008-08-06,A1X9OJN30EBE3M,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1091154820595613e-92,0.0,0.0,0.0
3337,22,6321,2007-03-22,ASR6EDD3ES7JW,res:I_Am_Sam,B000066HAS,1,0.0,1.0,7.576724195e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,30,6321,2014-05-24,A3760Z407W3V28,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1970,31,6321,2004-07-15,A1EGDRTJYF3AZK,res:I_Am_Sam,B000066HAS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6084396937109533e-52,0.0,1.0,0.0
3957,25,6321,2013-12-13,A1NKDHSM1D0O00,res:I_Am_Sam,B000066HAS,4,0.0,0.0,2.1372094689027256e-22,0.0,1.0,0.0,0.0,0.0,8.25409687489659e-27,0.0,0.0,0.0
1633,32,6321,2008-10-19,A12X2J7AVZ04IQ,res:I_Am_Sam,B000066HAS,11,0.0,1.7519594145467245e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999982480405
2429,32,6321,2008-10-19,AEOBOF2ONQJWV,res:I_Am_Sam,B000066HAS,11,0.0,1.7519594145467245e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999982480405
432,32,6321,2002-10-27,A2AOZQ3WTNVVOK,res:I_Am_Sam,B000066HAS,11,0.0,5.377110562249078e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,21,6321,2007-09-14,A2PV6GK1HV54Y9,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,21,6321,2009-09-03,A1FMJJKSVQDDQ,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,25,6321,2008-06-13,A2X014YX2O8OC2,res:I_Am_Sam,B000066HAS,4,0.0,0.0,1.404341438170155e-26,0.0,1.0,0.0,0.0,0.0,2.191754637404105e-130,0.0,0.0,0.0
1804,31,6321,2002-07-05,A1IOJE0W1NXOSE,res:I_Am_Sam,B000066HAS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389405860328447e-112,0.0,1.0,0.0
1033,21,6321,2002-08-20,AWEOR1WZSMBEZ,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0611396822526186e-103,0.0,0.0,0.0
564,31,6321,2002-07-04,AW3VZ5O895LRK,res:I_Am_Sam,B000066HAS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.904480299238304e-109,0.0,1.0,0.0
88,25,6321,2002-06-28,A7Y6AVS576M03,res:I_Am_Sam,B000066HAS,4,0.0,0.0,1.2846047476334638e-75,0.0,1.0,0.0,0.0,0.0,4.802674708995447e-128,0.0,0.0,0.0
4025,25,6321,2002-06-23,A1FKH55E71FR03,res:I_Am_Sam,B000066HAS,4,0.0,0.0,4.368718007493616e-51,0.0,1.0,0.0,0.0,0.0,4.371361914187276e-121,0.0,0.0,0.0
2602,25,6321,2002-06-23,A29IYGR7SNPRIV,res:I_Am_Sam,B000066HAS,4,0.0,0.0,4.368718007493616e-51,0.0,1.0,0.0,0.0,0.0,4.371361914187276e-121,0.0,0.0,0.0
2706,30,6321,2002-05-26,A1Z9OAK38PYOYY,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1065,30,6321,2002-04-17,A328S9RN3U5M68,res:I_Am_Sam,B000066HAS,9,0.0,0.0,1.1307080668926691e-304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2385,22,6321,2002-03-24,A1AMVA4R3G58TV,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,22,6321,2002-03-11,A2KG8WLR1AKO12,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,22,6321,2002-03-10,A1B2MF00TB0ECG,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,30,6321,2004-05-26,A2X6GEC6LCDN4S,res:I_Am_Sam,B000066HAS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1535,30,6321,2004-04-05,A2I5406XT0H9VD,res:I_Am_Sam,B000066HAS,9,0.0,0.0,1.9148147097979062e-205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1064,22,6321,2004-03-02,A13DQTXG02HZC1,res:I_Am_Sam,B000066HAS,1,0.0,1.0,1.8670496866716404e-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,26,6321,2004-02-19,A2NJO6YE954DBH,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.256841496800568e-139,0.0,0.0,0.0
1029,26,6321,2004-02-10,A27QS4FWJMRG1W,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.343480490163396e-127,0.0,0.0,0.0
2187,26,6321,2004-02-02,A1N0LCPR7O7OLL,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.1484118326458186e-105,0.0,0.0,0.0
1772,21,6321,2003-09-15,A2FEGRJQNU51P9,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,26,6321,2002-02-02,ATS7LYGLUX34L,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7273114142931996e-34,0.0,0.0,0.0
3199,26,6321,2002-01-27,A3R9KRIO25CKZV,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7344299415644793e-31,0.0,0.0,0.0
1032,21,6321,2002-09-14,A2RNTG686ZATNP,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,21,6321,2002-09-23,A1XIOOXV9LAZXZ,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,22,6321,2002-03-01,A15S44J4NHU4LS,res:I_Am_Sam,B000066HAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,26,6321,2002-02-09,A1655SGPPUUCRP,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.589173467245919e-40,0.0,0.0,0.0
3476,26,6321,2002-02-17,A3VI5KB0S88U32,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7327743860500633e-53,0.0,0.0,0.0
2683,26,6321,2002-02-17,A3HYSWSWX08RPS,res:I_Am_Sam,B000066HAS,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7327743860500633e-53,0.0,0.0,0.0
2169,21,6321,2002-08-14,A1KFBAPAKMEQUF,res:I_Am_Sam,B000066HAS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.279261457705223e-110,0.0,0.0,0.0
