user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token,cluster_label,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,prob_cluster_10,prob_cluster_11,prob_cluster_12,prob_cluster_13,prob_cluster_14
45,1824,2004-04-14,A13TO1ZFAH9SVN,res:Lara_Croft:_Tomb_Raider,B00003CXZ1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999611013,0.0,0.0,0.0,3.889859833915066e-11,0.0,0.0
45,1829,2004-09-06,A13TO1ZFAH9SVN,res:Enemy_at_the_Gates,B00003CXRA,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1993,2003-09-30,A13TO1ZFAH9SVN,res:Die_Another_Day,B00005JLBE,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2002,2003-09-30,A13TO1ZFAH9SVN,res:Catch_Me_If_You_Can,B00005JLSB,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2007,2003-11-05,A13TO1ZFAH9SVN,res:Chicago_(2002_film),B00005JLSE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2016,2004-07-22,A13TO1ZFAH9SVN,res:Old_School_(film),B00005JM1F,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2021,2003-09-29,A13TO1ZFAH9SVN,res:Terminator_3:_Rise_of_the_Machines,B00005JM0B,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2025,2003-10-03,A13TO1ZFAH9SVN,res:Signs_(2002_film),B00005JL3T,12,0.0,1.6358549882548226e-209,0.0,0.0,0.0,0.0,0.0,0.0,1.1467951631657432e-60,0.0,0.0,0.0,1.0,0.0,0.0
45,2048,2003-10-30,A13TO1ZFAH9SVN,res:Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl,B00005JM5E,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.952925762936888e-244,0.0,0.0
45,2057,2004-06-30,A13TO1ZFAH9SVN,res:Spider-Man_2,B00005JMQW,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999993366631,5.572959816558212e-190,0.0,0.0,6.633366128105482e-10,0.0
45,2560,2004-04-21,A13TO1ZFAH9SVN,res:Master_and_Commander:_The_Far_Side_of_the_World,B00008W64E,8,0.0,1.133372495211055e-189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.307954666857569e-71,0.0,0.0
45,2736,2004-05-14,A13TO1ZFAH9SVN,res:School_of_Rock,B00018U9FW,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681616727152472e-47,0.0,1.0,0.0,0.0,0.0
46,1710,2012-12-18,A13WOT3RSXKRD5,res:Bicentennial_Man_(film),630587493X,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839300188618589e-10,0.0,0.0,0.9999999997160698,0.0
46,1749,2013-02-13,A13WOT3RSXKRD5,res:Stuart_Little_(film),B00000F7AE,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1945,2012-03-26,A13WOT3RSXKRD5,res:Space_Cowboys,B00005ALS2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2110,2013-02-12,A13WOT3RSXKRD5,res:Bridge_to_Terabithia_(2007_film),B00005JPL5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5065,2012-12-11,A13WOT3RSXKRD5,res:Green_Lantern_(film),B004EPZ07K,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999779332,0.0,0.0,2.2066359961352222e-11,0.0
46,5107,2012-08-04,A13WOT3RSXKRD5,res:Puss_in_Boots_(2011_film),B004LWZW7Y,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5111,2012-07-14,A13WOT3RSXKRD5,res:In_Time,B004LWZW7E,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5112,2013-02-08,A13WOT3RSXKRD5,res:Rise_of_the_Planet_of_the_Apes,B004LWZW4M,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2056,2011-04-21,A13ZCL7UXEDF14,res:Equilibrium_(film),B00005JLWN,8,0.0,3.239644279562862e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999647358,0.0,0.0,0.0,3.526352035584214e-11,0.0,0.0
47,3917,2011-06-12,A13ZCL7UXEDF14,res:28_Weeks_Later,B000TJBN7Q,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11853036694266e-72,1.0,0.0,0.0,3.7349929555893925e-64,0.0
47,4354,2012-04-16,A13ZCL7UXEDF14,res:Stuck_(2007_film),B001CIOCO4,8,0.0,6.025174007701115e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999746656,0.0,0.0,0.0,2.5334324610497097e-11,0.0,0.0
47,4567,2011-09-10,A13ZCL7UXEDF14,res:Antichrist_(film),B001RVPOPW,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,4797,2011-04-08,A13ZCL7UXEDF14,res:Pandorum,B002QW7AJY,12,0.0,2.6851880965072766e-199,0.0,0.0,0.0,0.0,0.0,0.0,5.604511676297915e-60,0.0,0.0,0.0,1.0,0.0,0.0
47,4958,2011-03-05,A13ZCL7UXEDF14,res:Megamind,B003UESJF6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5076,2011-06-11,A13ZCL7UXEDF14,res:Ip_Man_2,B004I11VZ0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1950257947516725e-77,1.0,0.0,0.0,6.869096642210388e-63,0.0
48,1451,2004-10-19,A140XH16IKR4B0,res:Monty_Python_and_the_Holy_Grail,0767824571,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0773241654215979e-68,0.0,0.0
48,1488,2006-07-28,A140XH16IKR4B0,res:Blade_Runner,0790729628,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1520,2004-11-29,A140XH16IKR4B0,res:This_Is_Spinal_Tap,1559408758,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1550,2007-11-28,A140XH16IKR4B0,res:The_Gold_Rush,6300158772,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1883,2012-07-03,A140XH16IKR4B0,res:Scary_Movie,B00004Z4WQ,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1944,2007-10-08,A140XH16IKR4B0,res:Best_in_Show_(film),B00005ALS0,12,0.0,2.5768395558056735e-174,0.0,0.0,0.0,0.0,0.0,0.0,9.161172160126282e-12,0.0,0.0,0.0,0.9999999999908393,0.0,0.0
48,1989,2006-07-22,A140XH16IKR4B0,res:Mulholland_Drive_(film),B00005JKJA,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2013,2004-10-12,A140XH16IKR4B0,res:The_Pianist_(2002_film),B00005JLT5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999534,0.0,0.0,0.0,4.6612506945878866e-14,0.0,0.0
48,2023,2004-10-14,A140XH16IKR4B0,res:Harry_Potter_and_the_Prisoner_of_Azkaban_(film),B00005JMAH,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999512,0.0,0.0,0.0,4.9062426283319596e-14,0.0,0.0
48,2035,2004-11-19,A140XH16IKR4B0,res:Lost_in_Translation_(film),B00005JMJ4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2042,2007-11-18,A140XH16IKR4B0,res:Eternal_Sunshine_of_the_Spotless_Mind,B00005JMJG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2045,2006-08-01,A140XH16IKR4B0,res:Monster_(2003_film),B00005JMUK,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2057,2004-10-10,A140XH16IKR4B0,res:Spider-Man_2,B00005JMQW,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64841568637922e-09,0.0,0.0,0.0,0.9999999923515839,0.0,0.0
48,2072,2007-01-05,A140XH16IKR4B0,res:Fantastic_Four_(2005_film),B00005JNTU,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.39157777217771e-102,0.0,0.0,0.0,0.0,0.0
48,2077,2004-10-04,A140XH16IKR4B0,res:Fahrenheit_9/11,B00005JNEI,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48521039560745e-09,0.0,0.0,0.0,0.9999999975147896,0.0,0.0
48,2081,2005-06-20,A140XH16IKR4B0,res:Batman_Begins,B00005JNJV,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3104117335475004e-146,8.223289772333281e-11,0.0,0.0,0.9999999999177671,0.0
48,2087,2006-07-03,A140XH16IKR4B0,res:National_Treasure_(film),B00005JN5E,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2099,2005-12-26,A140XH16IKR4B0,res:Munich_(2005_film),B00005JOIH,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.577804588753062e-57,0.0,0.0,1.0,0.0
48,2100,2010-10-24,A140XH16IKR4B0,res:United_93_(film),B00005JOZI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999997824,0.0,0.0,0.0,2.176256366361293e-12,0.0,0.0
48,2117,2012-07-08,A140XH16IKR4B0,res:Letters_from_Iwo_Jima,B00005JPKE,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2118,2007-09-20,A140XH16IKR4B0,res:Pan's_Labyrinth,B00005JPA6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2139,2007-12-25,A140XH16IKR4B0,res:Pollock_(film),B00005KHJJ,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716394006851807e-58,0.0,0.0,1.0,0.0
48,2262,2009-08-07,A140XH16IKR4B0,res:Donnie_Darko,B00005V3Z4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2560,2007-07-19,A140XH16IKR4B0,res:Master_and_Commander:_The_Far_Side_of_the_World,B00008W64E,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2760,2009-09-25,A140XH16IKR4B0,res:21_Grams,B0001CNRRU,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2792,2005-12-27,A140XH16IKR4B0,res:Angels_in_America_(miniseries),B0001I2BUI,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.852945415707862e-57,0.0,0.0,1.0,0.0
48,2848,2005-07-14,A140XH16IKR4B0,res:Monsieur_Ibrahim,B00023GG6C,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2863,2008-10-19,A140XH16IKR4B0,res:Iron_Jawed_Angels,B00026L9CU,8,0.0,3.472438833826662e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999981783,0.0,0.0,0.0,1.8216155146530606e-12,0.0,0.0
48,2929,2004-10-19,A140XH16IKR4B0,res:Control_Room_(film),B0002X8U4I,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0773241654215979e-68,0.0,0.0
48,2932,2004-10-10,A140XH16IKR4B0,res:Facing_Windows,B0002XNSYU,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64841568637922e-09,0.0,0.0,0.0,0.9999999923515839,0.0,0.0
48,3075,2005-03-08,A140XH16IKR4B0,res:Hotel_Rwanda,B0007R4T3U,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3220,2009-01-28,A140XH16IKR4B0,res:Crash_(2004_film),B000A3XY5A,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3241586026563662e-57,0.0,0.0,0.0,0.0,0.0
48,3229,2006-11-29,A140XH16IKR4B0,res:Turtles_Can_Fly,B000A7LR82,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3460,2007-03-12,A140XH16IKR4B0,res:Tsotsi,B000FC2FX8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3515,2008-07-09,A140XH16IKR4B0,res:The_Death_of_Mr._Lazarescu,B000GBEWMA,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3659,2007-07-31,A140XH16IKR4B0,res:Jesus_Camp,B000KLQUV2,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3926,2007-06-04,A140XH16IKR4B0,res:Knocked_Up,B000TZJBP6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.697261451746677e-149,1.0,0.0,0.0,6.780208871058645e-64,0.0
48,3989,2007-08-16,A140XH16IKR4B0,res:Once_(film),B000X1Z0BU,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4011,2009-12-03,A140XH16IKR4B0,res:Persepolis_(film),B000YAA68W,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.980058819656122e-63,0.0
48,4042,2010-10-25,A140XH16IKR4B0,res:The_Diving_Bell_and_the_Butterfly_(film),B00104QSOC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.309622191524246e-75,0.0,0.0
48,4043,2008-04-18,A140XH16IKR4B0,res:There_Will_Be_Blood,B00104QSOM,8,0.0,1.0978869284191312e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999210853,0.0,0.0,0.0,7.891480145517216e-11,0.0,0.0
48,4466,2009-03-22,A140XH16IKR4B0,res:Gran_Torino,B001KVZ6ES,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4968,2012-01-01,A140XH16IKR4B0,res:The_Girl_with_the_Dragon_Tattoo_(2011_film),B003Y5H5HO,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.407977549710338e-100,0.0,0.0,0.0,0.0,0.0
48,4997,2011-02-22,A140XH16IKR4B0,res:Black_Swan_(film),B0041KKYEM,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,6276,2006-10-12,A140XH16IKR4B0,res:The_Syrian_Bride,B000EHQ7JC,12,0.0,1.0734234023475257e-239,0.0,0.0,0.0,0.0,0.0,0.0,3.9760078839527046e-11,0.0,0.0,0.0,0.9999999999602398,0.0,0.0
49,1447,2008-01-04,A141HP4LYPWMSR,res:Fright_Night,0767817664,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.065892215202982e-145,0.0,0.0,0.0,0.0,0.0
49,1448,2005-08-24,A141HP4LYPWMSR,res:Hard_Times_(1975_film),0767824555,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1489,2006-07-26,A141HP4LYPWMSR,res:Interview_with_the_Vampire_(film),0790729687,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1505,2007-12-03,A141HP4LYPWMSR,res:Fiddler_on_the_Roof,0792838955,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.373317943107064e-64,0.0
49,1520,2006-09-14,A141HP4LYPWMSR,res:This_Is_Spinal_Tap,1559408758,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1527,2007-12-16,A141HP4LYPWMSR,res:Ponette,1572522747,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997249871,0.0,0.0,2.7501307059164816e-10,0.0
49,1537,2005-08-15,A141HP4LYPWMSR,res:Black_Robe_(film),1573623903,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1559,2008-12-22,A141HP4LYPWMSR,res:A_Charlie_Brown_Christmas,6303167314,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883130313620541e-58,0.0,0.0,1.0,0.0
49,1585,2006-07-28,A141HP4LYPWMSR,res:The_Graduate,6305034397,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1714,2006-07-23,A141HP4LYPWMSR,res:The_Ninth_Gate,6305897786,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1792,2008-05-23,A141HP4LYPWMSR,res:The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,B00003CWT6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.720382757093498e-68,0.0,1.0,0.0,0.0,0.0
49,1813,2006-06-12,A141HP4LYPWMSR,res:The_Art_of_War_(film),B00003CXMV,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091509259528372e-120,0.9999999998549702,0.0,0.0,1.4502999390699913e-10,0.0
49,1824,2008-06-16,A141HP4LYPWMSR,res:Lara_Croft:_Tomb_Raider,B00003CXZ1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420328888897885e-149,5.819860189962576e-10,0.0,0.0,0.999999999418014,0.0
49,1960,2007-01-20,A141HP4LYPWMSR,res:Shadow_of_the_Vampire,B00005B6L0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.96101754747032e-31,0.0,0.0,0.0,0.0,0.0
49,1984,2008-05-25,A141HP4LYPWMSR,res:The_Lord_of_the_Rings:_The_Return_of_the_King,B00005JKZY,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0433802919174665e-70,0.0,1.0,0.0,0.0,0.0
49,2010,2008-02-23,A141HP4LYPWMSR,res:Bend_It_Like_Beckham,B00005JM2Y,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2011,2005-12-18,A141HP4LYPWMSR,res:Roger_Dodger_(film),B00005JLX8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999993769775,0.0,0.0,6.230227924095552e-10,0.0
49,2042,2011-06-10,A141HP4LYPWMSR,res:Eternal_Sunshine_of_the_Spotless_Mind,B00005JMJG,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39270839170886e-82,1.0,0.0,0.0,5.858590589867794e-63,0.0
49,2048,2006-07-07,A141HP4LYPWMSR,res:Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl,B00005JM5E,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2057,2008-06-07,A141HP4LYPWMSR,res:Spider-Man_2,B00005JMQW,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090062092316222e-117,1.0,0.0,0.0,4.392778353572731e-64,0.0
49,2072,2008-02-22,A141HP4LYPWMSR,res:Fantastic_Four_(2005_film),B00005JNTU,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2081,2006-06-20,A141HP4LYPWMSR,res:Batman_Begins,B00005JNJV,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566004731377017e-144,1.1987196731804474e-09,0.0,0.0,0.9999999988012807,0.0
49,2087,2005-12-20,A141HP4LYPWMSR,res:National_Treasure_(film),B00005JN5E,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522471706355277e-13,0.0,0.0,0.9999999999998548,0.0
49,2099,2011-07-08,A141HP4LYPWMSR,res:Munich_(2005_film),B00005JOIH,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2108,2007-12-08,A141HP4LYPWMSR,res:The_Namesake_(film),B00005JP60,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.166242538432583e-64,0.0
49,2119,2008-05-12,A141HP4LYPWMSR,res:The_Golden_Compass_(film),B00005JPNY,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4246953388870077e-91,0.0,1.0,0.0,0.0,0.0
49,2124,2007-10-20,A141HP4LYPWMSR,res:Transformers_(film_series),B00005JPNO,8,0.0,3.3901082028823063e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997071383,0.0,0.0,0.0,2.928620576939655e-10,0.0,0.0
49,2125,2007-11-30,A141HP4LYPWMSR,res:La_Vie_en_rose_(film),B00005JPX8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2163,2005-07-21,A141HP4LYPWMSR,res:The_Forsaken_(film),B00005NB8U,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2204,2005-09-14,A141HP4LYPWMSR,res:The_Road_Home_(1999_film),B00005QFE5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2255,2008-01-28,A141HP4LYPWMSR,res:Thirteen_Ghosts,B00005UQ9W,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.189295892529833e-159,0.0,0.0,0.0,0.0,0.0
49,2262,2005-12-05,A141HP4LYPWMSR,res:Donnie_Darko,B00005V3Z4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.255199649496389e-65,0.0
49,2397,2008-06-09,A141HP4LYPWMSR,res:Life_or_Something_Like_It,B00006G8JD,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7167863998038734e-144,0.9999999999022275,0.0,0.0,9.777278156477204e-11,0.0
49,2622,2009-02-11,A141HP4LYPWMSR,res:Traitor_(film),B0000ACOXL,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2642,2005-05-18,A141HP4LYPWMSR,res:Whale_Rider,B0000CABBW,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9991362666941724e-92,0.0,1.0,0.0,0.0,0.0
49,2736,2006-11-29,A141HP4LYPWMSR,res:School_of_Rock,B00018U9FW,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2830,2005-06-05,A141HP4LYPWMSR,res:The_Snow_Walker,B00020BVYW,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6948020562599887e-69,1.0,0.0,0.0,3.0513513053834366e-219,0.0
49,2937,2006-10-24,A141HP4LYPWMSR,res:King_Arthur_(2004_film),B0002YLCFQ,8,0.0,1.1578354536933116e-253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.183310686122495e-72,0.0,0.0
49,3120,2007-06-30,A141HP4LYPWMSR,res:Bride_and_Prejudice,B00094AS9U,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062887727841107e-131,2.966137620210601e-56,0.0,0.0,1.0,0.0
49,3297,2006-02-19,A141HP4LYPWMSR,res:The_Beautiful_Country,B000BMY2KQ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3314,2006-03-12,A141HP4LYPWMSR,res:The_Call_of_Cthulhu_(film),B000BQTC98,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3659,2007-02-17,A141HP4LYPWMSR,res:Jesus_Camp,B000KLQUV2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3697,2007-02-20,A141HP4LYPWMSR,res:The_Departed,B000M341QE,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3738,2007-04-23,A141HP4LYPWMSR,res:Copying_Beethoven,B000MV8AE0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.098698014637304e-69,0.0,0.0
49,3775,2007-06-13,A141HP4LYPWMSR,res:The_Last_Sin_Eater_(film),B000NVI0DU,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321201777590587e-151,0.9999999999106457,0.0,0.0,8.935516079957047e-11,0.0
49,3886,2008-02-29,A141HP4LYPWMSR,res:Beyond_the_Gates_(2016_film),B000RW3VDO,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3911,2007-10-12,A141HP4LYPWMSR,res:Jindabyne_(film),B000TGJ81M,12,0.0,5.224925935212439e-50,0.0,0.0,0.0,0.0,0.0,0.0,2.952320190977351e-10,0.0,0.0,0.0,0.9999999997047677,0.0,0.0
