head_id,relation_id,tail_id,head_id:token,relation_id:token,tail_id:token
6394,20,27166,res:Ted_Bundy_(film),dct:subject,cat:Films_set_in_Salt_Lake_City
6394,20,27167,res:Ted_Bundy_(film),dct:subject,cat:British_films_based_on_actual_events
6394,20,27167,res:Ted_Bundy_(film),dct:subject,cat:British_films_based_on_actual_events
6394,20,27168,res:Ted_Bundy_(film),dct:subject,cat:British_police_films
6394,20,27168,res:Ted_Bundy_(film),dct:subject,cat:British_police_films
6394,20,27169,res:Ted_Bundy_(film),dct:subject,cat:Films_set_in_1978
6394,20,27169,res:Ted_Bundy_(film),dct:subject,cat:Films_set_in_1978
6394,20,27170,res:Ted_Bundy_(film),dct:subject,cat:Cultural_depictions_of_kidnappers
6394,20,27170,res:Ted_Bundy_(film),dct:subject,cat:Cultural_depictions_of_kidnappers
6394,20,27171,res:Ted_Bundy_(film),dct:subject,cat:2000s_police_films
6394,20,27171,res:Ted_Bundy_(film),dct:subject,cat:2000s_police_films
6394,20,27172,res:Ted_Bundy_(film),dct:subject,"cat:Films_shot_in_Santa_Clarita,_California"
6394,20,27172,res:Ted_Bundy_(film),dct:subject,"cat:Films_shot_in_Santa_Clarita,_California"
6394,20,27173,res:Ted_Bundy_(film),dct:subject,cat:2000s_exploitation_films
6394,20,27173,res:Ted_Bundy_(film),dct:subject,cat:2000s_exploitation_films
6394,20,27174,res:Ted_Bundy_(film),dct:subject,cat:Films_about_Ted_Bundy
6394,20,27174,res:Ted_Bundy_(film),dct:subject,cat:Films_about_Ted_Bundy
6394,20,27175,res:Ted_Bundy_(film),dct:subject,cat:Law_enforcement_in_Florida_in_fiction
6394,20,27175,res:Ted_Bundy_(film),dct:subject,cat:Law_enforcement_in_Florida_in_fiction
6394,8,27176,res:Ted_Bundy_(film),dbo:director,res:Matthew_Bright
6394,19,27176,res:Ted_Bundy_(film),dbo:writer,res:Matthew_Bright
6394,8,27176,res:Ted_Bundy_(film),dbo:director,res:Matthew_Bright
6394,19,27176,res:Ted_Bundy_(film),dbo:writer,res:Matthew_Bright
6394,17,27177,res:Ted_Bundy_(film),dbo:starring,res:Boti_Bliss
6394,17,27177,res:Ted_Bundy_(film),dbo:starring,res:Boti_Bliss
6394,17,27178,res:Ted_Bundy_(film),dbo:starring,res:Michael_Reilly_Burke
6394,17,27178,res:Ted_Bundy_(film),dbo:starring,res:Michael_Reilly_Burke
6395,20,13314,res:Liberty_Stands_Still,dct:subject,cat:English-language_Canadian_films
6395,20,13426,res:Liberty_Stands_Still,dct:subject,cat:Films_set_in_New_York_City
6395,20,13427,res:Liberty_Stands_Still,dct:subject,cat:Films_shot_in_New_York_City
6395,20,13716,res:Liberty_Stands_Still,dct:subject,cat:Films_about_contract_killing
6395,17,14285,res:Liberty_Stands_Still,dbo:starring,res:Wesley_Snipes
6395,20,14404,res:Liberty_Stands_Still,dct:subject,cat:2000s_English-language_films
6395,20,14771,res:Liberty_Stands_Still,dct:subject,cat:2000s_Canadian_films
6395,20,15452,res:Liberty_Stands_Still,dct:subject,cat:2002_films
6395,20,15498,res:Liberty_Stands_Still,dct:subject,cat:2000s_German_films
6395,20,16828,res:Liberty_Stands_Still,dct:subject,cat:Films_about_the_New_York_City_Police_Department
6395,20,16829,res:Liberty_Stands_Still,dct:subject,cat:Fictional_portrayals_of_the_New_York_City_Police_Department
6395,20,17265,res:Liberty_Stands_Still,dct:subject,cat:2002_drama_films
6395,20,18453,res:Liberty_Stands_Still,dct:subject,cat:German_crime_thriller_films
6395,20,22265,res:Liberty_Stands_Still,dct:subject,cat:2002_crime_thriller_films
6395,20,23909,res:Liberty_Stands_Still,dct:subject,cat:German_detective_films
6395,20,23916,res:Liberty_Stands_Still,dct:subject,cat:Canadian_crime_thriller_films
6395,20,25399,res:Liberty_Stands_Still,dct:subject,cat:Films_directed_by_Kari_Skogland
6395,8,25401,res:Liberty_Stands_Still,dbo:director,res:Kari_Skogland
6395,19,25401,res:Liberty_Stands_Still,dbo:writer,res:Kari_Skogland
6395,20,25612,res:Liberty_Stands_Still,dct:subject,cat:2002_direct-to-video_films
6395,20,26104,res:Liberty_Stands_Still,dct:subject,cat:Canadian_detective_films
6395,20,27355,res:Liberty_Stands_Still,dct:subject,cat:Films_scored_by_Michael_Convertino
6395,12,27356,res:Liberty_Stands_Still,dbo:musicComposer,res:Michael_Convertino
6395,17,27357,res:Liberty_Stands_Still,dbo:starring,res:Linda_Fiorentino
6396,20,13082,res:Escanaba_in_da_Moonlight,dct:subject,cat:American_independent_films
6396,20,14005,res:Escanaba_in_da_Moonlight,dct:subject,cat:American_films_based_on_plays
6396,20,14403,res:Escanaba_in_da_Moonlight,dct:subject,cat:2000s_American_films
6396,20,14404,res:Escanaba_in_da_Moonlight,dct:subject,cat:2000s_English-language_films
6396,20,14789,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_set_in_Michigan
6396,20,14790,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_shot_in_Michigan
6396,20,15229,res:Escanaba_in_da_Moonlight,dct:subject,cat:American_comedy_films
6396,20,17324,res:Escanaba_in_da_Moonlight,dct:subject,cat:2001_films
6396,20,18125,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_about_hunters
6396,20,18797,res:Escanaba_in_da_Moonlight,dct:subject,cat:2001_comedy_films
6396,20,19907,res:Escanaba_in_da_Moonlight,dct:subject,cat:2001_directorial_debut_films
6396,20,20156,res:Escanaba_in_da_Moonlight,dct:subject,cat:2001_independent_films
6396,8,21106,res:Escanaba_in_da_Moonlight,dbo:director,res:Jeff_Daniels
6396,17,21106,res:Escanaba_in_da_Moonlight,dbo:starring,res:Jeff_Daniels
6396,19,21106,res:Escanaba_in_da_Moonlight,dbo:writer,res:Jeff_Daniels
6396,20,23057,res:Escanaba_in_da_Moonlight,dct:subject,cat:Magic_realism_films
6396,20,23143,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_set_in_1989
6396,17,25386,res:Escanaba_in_da_Moonlight,dbo:starring,res:Harve_Presnell
6396,20,27358,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_directed_by_Jeff_Daniels
6396,20,27359,res:Escanaba_in_da_Moonlight,dct:subject,cat:Films_with_screenplays_by_Jeff_Daniels
6396,20,27360,res:Escanaba_in_da_Moonlight,dct:subject,cat:Upper_Peninsula_of_Michigan
6396,12,27361,res:Escanaba_in_da_Moonlight,dbo:musicComposer,res:Alto_Reed
6396,17,27362,res:Escanaba_in_da_Moonlight,dbo:starring,res:Kimberly_Norris_Guerrero
6397,20,13155,res:Kingdom_of_the_Spiders,dct:subject,cat:1970s_American_films
6397,20,13156,res:Kingdom_of_the_Spiders,dct:subject,cat:1970s_English-language_films
6397,20,13157,res:Kingdom_of_the_Spiders,dct:subject,cat:1977_films
6397,20,13988,res:Kingdom_of_the_Spiders,dct:subject,cat:Films_set_in_Arizona
6397,20,14494,res:Kingdom_of_the_Spiders,dct:subject,cat:American_monster_movies
6397,20,14495,res:Kingdom_of_the_Spiders,dct:subject,cat:American_science_fiction_horror_films
6397,20,14498,res:Kingdom_of_the_Spiders,dct:subject,cat:American_natural_horror_films
6397,20,15831,res:Kingdom_of_the_Spiders,dct:subject,cat:1970s_monster_movies
6397,17,16648,res:Kingdom_of_the_Spiders,dbo:starring,res:William_Shatner
6397,20,16755,res:Kingdom_of_the_Spiders,dct:subject,cat:1977_horror_films
6397,20,17308,res:Kingdom_of_the_Spiders,dct:subject,cat:Dimension_Pictures_films
6397,20,20517,res:Kingdom_of_the_Spiders,dct:subject,cat:Films_directed_by_John_Cardos
6397,20,25755,res:Kingdom_of_the_Spiders,dct:subject,cat:Films_about_spiders
6397,8,27363,res:Kingdom_of_the_Spiders,dbo:director,res:John_Cardos
6397,12,27364,res:Kingdom_of_the_Spiders,dbo:musicComposer,res:Dorsey_Burnette
6397,17,27365,res:Kingdom_of_the_Spiders,dbo:starring,res:David_McLean_(actor)
6397,17,27366,res:Kingdom_of_the_Spiders,dbo:starring,res:Lieux_Dressler
6397,17,27367,res:Kingdom_of_the_Spiders,dbo:starring,res:Altovise_Davis
6397,17,27368,res:Kingdom_of_the_Spiders,dbo:starring,res:Woody_Strode
6397,17,27369,res:Kingdom_of_the_Spiders,dbo:starring,res:Tiffany_Bolling
6397,19,27370,res:Kingdom_of_the_Spiders,dbo:writer,res:Alan_Caillou
6397,19,27371,res:Kingdom_of_the_Spiders,dbo:writer,res:Stephen_Lodge_(author)
6398,20,13263,res:Dead_Men_Walk,dct:subject,cat:American_vampire_films
6398,20,13504,res:Dead_Men_Walk,dct:subject,cat:American_black-and-white_films
6398,20,13581,res:Dead_Men_Walk,dct:subject,cat:1940s_American_films
6398,20,13582,res:Dead_Men_Walk,dct:subject,cat:1940s_English-language_films
6398,20,17215,res:Dead_Men_Walk,dct:subject,cat:Films_directed_by_Sam_Newfield
6398,20,17216,res:Dead_Men_Walk,dct:subject,cat:Producers_Releasing_Corporation_films
6398,8,17220,res:Dead_Men_Walk,dbo:director,res:Sam_Newfield
6398,17,17221,res:Dead_Men_Walk,dbo:starring,res:George_Zucco
6398,17,25490,res:Dead_Men_Walk,dbo:starring,res:Dwight_Frye
6398,20,27372,res:Dead_Men_Walk,dct:subject,cat:1943_horror_films
6398,20,27373,res:Dead_Men_Walk,dct:subject,cat:1943_films
6398,12,27374,res:Dead_Men_Walk,dbo:musicComposer,res:Leo_Erdody
6398,17,27375,res:Dead_Men_Walk,dbo:starring,res:Forrest_Taylor
6398,17,27376,res:Dead_Men_Walk,dbo:starring,res:Mary_Carlisle
6398,17,27377,res:Dead_Men_Walk,dbo:starring,res:Nedrick_Young
6398,19,27378,res:Dead_Men_Walk,dbo:writer,res:Fred_Myton
6399,20,13173,res:The_Diamond_Arm,dct:subject,cat:Films_set_in_Istanbul
6399,20,13380,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Moscow
6399,20,15832,res:The_Diamond_Arm,dct:subject,cat:Films_set_in_Russia
6399,20,16204,res:The_Diamond_Arm,dct:subject,cat:Slapstick_films
6399,20,16536,res:The_Diamond_Arm,dct:subject,cat:Films_set_in_the_Soviet_Union
6399,20,19104,res:The_Diamond_Arm,dct:subject,cat:1968_films
6399,20,20833,res:The_Diamond_Arm,dct:subject,cat:1968_comedy_films
6399,20,22570,res:The_Diamond_Arm,dct:subject,cat:Films_set_on_boats
6399,20,26529,res:The_Diamond_Arm,dct:subject,cat:1960s_Russian-language_films
6399,20,26530,res:The_Diamond_Arm,dct:subject,cat:Mosfilm_films
6399,20,27379,res:The_Diamond_Arm,dct:subject,cat:Russian_crime_comedy_films
6399,20,27380,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Baku
6399,20,27381,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Moscow_Oblast
6399,20,27382,res:The_Diamond_Arm,dct:subject,cat:1960s_heist_films
6399,20,27383,res:The_Diamond_Arm,dct:subject,cat:Films_scored_by_Aleksandr_Zatsepin
6399,20,27384,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Sochi
6399,20,27385,res:The_Diamond_Arm,dct:subject,cat:Films_about_organized_crime_in_Russia
6399,20,27386,res:The_Diamond_Arm,dct:subject,cat:1960s_crime_comedy_films
6399,20,27387,res:The_Diamond_Arm,dct:subject,cat:Films_directed_by_Leonid_Gaidai
6399,20,27388,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Russia
6399,20,27389,res:The_Diamond_Arm,dct:subject,cat:Soviet_crime_comedy_films
6399,20,27390,res:The_Diamond_Arm,dct:subject,cat:Films_shot_in_Azerbaijan
6399,8,27391,res:The_Diamond_Arm,dbo:director,res:Leonid_Gaidai
6399,19,27391,res:The_Diamond_Arm,dbo:writer,res:Leonid_Gaidai
6399,12,27392,res:The_Diamond_Arm,dbo:musicComposer,res:Aleksandr_Zatsepin
6399,17,27393,res:The_Diamond_Arm,dbo:starring,res:Andrei_Mironov_(actor)
6399,17,27394,res:The_Diamond_Arm,dbo:starring,res:Yuri_Nikulin
6399,17,27395,res:The_Diamond_Arm,dbo:starring,res:Anatoli_Papanov
6399,17,27396,res:The_Diamond_Arm,dbo:starring,res:Nonna_Mordyukova
6399,17,27397,res:The_Diamond_Arm,dbo:starring,res:Nina_Grebeshkova
6400,20,13121,res:Gangster_No._1,dct:subject,cat:Films_set_in_London
6400,17,13235,res:Gangster_No._1,dbo:starring,res:Malcolm_McDowell
6400,20,14051,res:Gangster_No._1,dct:subject,cat:Films_set_in_the_1960s
6400,20,14402,res:Gangster_No._1,dct:subject,cat:2000_films
6400,20,14404,res:Gangster_No._1,dct:subject,cat:2000s_English-language_films
6400,20,15819,res:Gangster_No._1,dct:subject,cat:Hood_films
6400,20,16488,res:Gangster_No._1,dct:subject,cat:Films_set_in_the_1990s
6400,20,17053,res:Gangster_No._1,dct:subject,cat:English-language_German_films
6400,20,17929,res:Gangster_No._1,dct:subject,cat:2000s_British_films
6400,17,18807,res:Gangster_No._1,dbo:starring,res:Paul_Bettany
6400,20,20658,res:Gangster_No._1,dct:subject,cat:2000_crime_drama_films
6400,20,22473,res:Gangster_No._1,dct:subject,cat:British_crime_drama_films
6400,17,22810,res:Gangster_No._1,dbo:starring,res:David_Thewlis
6400,20,23914,res:Gangster_No._1,dct:subject,cat:Films_directed_by_Paul_McGuigan
6400,20,23915,res:Gangster_No._1,dct:subject,cat:British_gangster_films
6400,8,23922,res:Gangster_No._1,dbo:director,res:Paul_McGuigan_(filmmaker)
6400,20,24158,res:Gangster_No._1,dct:subject,cat:Films_shot_at_Elstree_Film_Studios
6400,20,26610,res:Gangster_No._1,dct:subject,cat:Films_scored_by_John_Dankworth
6400,12,26615,res:Gangster_No._1,dbo:musicComposer,res:John_Dankworth
6400,20,27012,res:Gangster_No._1,dct:subject,cat:Film4_Productions_films
6400,17,27398,res:Gangster_No._1,dbo:starring,res:Saffron_Burrows
6400,19,27399,res:Gangster_No._1,dbo:writer,res:Louis_Mellis
6401,20,27415,res:Raffi,dct:subject,cat:Members_of_the_Order_of_British_Columbia
6401,20,27416,res:Raffi,dct:subject,cat:Living_people
6401,20,27417,res:Raffi,dct:subject,cat:Children's_rights_activists
6401,20,27418,res:Raffi,dct:subject,cat:Egyptian_people_of_Armenian_descent
6401,20,27419,res:Raffi,dct:subject,cat:Shoreline_Records_artists
6401,20,27420,res:Raffi,dct:subject,cat:1948_births
6401,20,27421,res:Raffi,dct:subject,cat:Canadian_male_guitarists
6401,20,27422,res:Raffi,dct:subject,cat:Canadian_male_singer-songwriters
6401,20,27423,res:Raffi,dct:subject,cat:Canadian_singer-songwriters
6401,20,27424,res:Raffi,dct:subject,cat:MCA_Records_artists
6401,20,27425,res:Raffi,dct:subject,cat:Members_of_the_Order_of_Canada
6401,20,27426,res:Raffi,dct:subject,cat:Canadian_people_of_Armenian_descent
6401,20,27427,res:Raffi,dct:subject,cat:Fingerstyle_guitarists
6401,20,27428,res:Raffi,dct:subject,cat:Egyptian_emigrants_to_Canada
6401,20,27429,res:Raffi,dct:subject,cat:A&M_Records_artists
6401,20,27430,res:Raffi,dct:subject,cat:Musicians_from_Toronto
6401,20,27431,res:Raffi,dct:subject,cat:Canadian_children's_musicians
6401,20,27432,res:Raffi,dct:subject,cat:Juno_Award_for_Children's_Album_of_the_Year_winners
6401,20,27433,res:Raffi,dct:subject,cat:Canadian_folk_guitarists
6401,20,27434,res:Raffi,dct:subject,cat:21st-century_Canadian_male_singers
6401,20,27435,res:Raffi,dct:subject,cat:20th-century_Canadian_guitarists
6401,20,27436,res:Raffi,dct:subject,cat:20th-century_Canadian_male_singers
6401,20,27437,res:Raffi,dct:subject,cat:21st-century_Canadian_guitarists
6401,20,27438,res:Raffi,dct:subject,cat:Rounder_Records_artists
6401,10,27439,res:Raffi,dbo:genre,res:Children's_literature
6401,10,27440,res:Raffi,dbo:genre,res:Children's_music
6402,20,13202,res:Bad_Company_(2002_film),dct:subject,cat:American_action_thriller_films
6402,20,13364,res:Bad_Company_(2002_film),dct:subject,cat:Touchstone_Pictures_films
6402,20,13427,res:Bad_Company_(2002_film),dct:subject,cat:Films_shot_in_New_York_City
6402,20,13449,res:Bad_Company_(2002_film),dct:subject,cat:Films_shot_in_New_Jersey
6402,20,13890,res:Bad_Company_(2002_film),dct:subject,cat:Films_set_in_New_Jersey
6402,17,14087,res:Bad_Company_(2002_film),dbo:starring,res:Anthony_Hopkins
6402,20,14403,res:Bad_Company_(2002_film),dct:subject,cat:2000s_American_films
6402,20,14404,res:Bad_Company_(2002_film),dct:subject,cat:2000s_English-language_films
6402,20,14418,res:Bad_Company_(2002_film),dct:subject,cat:Films_produced_by_Jerry_Bruckheimer
6402,20,14785,res:Bad_Company_(2002_film),dct:subject,cat:Films_about_terrorism_in_the_United_States
6402,20,15451,res:Bad_Company_(2002_film),dct:subject,cat:2002_comedy_films
6402,20,15452,res:Bad_Company_(2002_film),dct:subject,cat:2002_films
6402,20,15693,res:Bad_Company_(2002_film),dct:subject,cat:Films_shot_in_the_Czech_Republic
6402,20,15907,res:Bad_Company_(2002_film),dct:subject,cat:American_buddy_cop_films
6402,20,16460,res:Bad_Company_(2002_film),dct:subject,cat:American_action_comedy_films
6402,20,16528,res:Bad_Company_(2002_film),dct:subject,cat:Films_about_nuclear_war_and_weapons
6402,20,17074,res:Bad_Company_(2002_film),dct:subject,cat:Films_about_the_Central_Intelligence_Agency
6402,20,17075,res:Bad_Company_(2002_film),dct:subject,cat:Films_scored_by_Trevor_Rabin
6402,12,17085,res:Bad_Company_(2002_film),dbo:musicComposer,res:Trevor_Rabin
6402,20,19797,res:Bad_Company_(2002_film),dct:subject,cat:American_buddy_films
6402,20,20303,res:Bad_Company_(2002_film),dct:subject,cat:American_spy_films
6402,20,20872,res:Bad_Company_(2002_film),dct:subject,cat:2000s_spy_films
6402,17,22261,res:Bad_Company_(2002_film),dbo:starring,res:Chris_Rock
6402,20,22850,res:Bad_Company_(2002_film),dct:subject,cat:2000s_spy_comedy_films
6402,20,22916,res:Bad_Company_(2002_film),dct:subject,cat:English-language_Czech_films
6402,20,23256,res:Bad_Company_(2002_film),dct:subject,cat:2002_action_comedy_films
6402,20,23398,res:Bad_Company_(2002_film),dct:subject,cat:Films_postponed_due_to_the_September_11_attacks
6402,20,26599,res:Bad_Company_(2002_film),dct:subject,cat:Buddy_comedy_films
6402,20,27458,res:Bad_Company_(2002_film),dct:subject,cat:2000s_buddy_cop_films
6402,20,27459,res:Bad_Company_(2002_film),dct:subject,cat:Films_directed_by_Joel_Schumacher
6402,20,27460,res:Bad_Company_(2002_film),dct:subject,cat:Czech_action_comedy_films
6402,20,27461,res:Bad_Company_(2002_film),dct:subject,cat:Czech_spy_films
6402,8,27462,res:Bad_Company_(2002_film),dbo:director,res:Joel_Schumacher
6402,17,27463,res:Bad_Company_(2002_film),dbo:starring,res:Gabriel_Macht
6403,20,13240,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:American_romantic_comedy_films
6403,20,13615,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_set_in_country_houses
6403,20,14055,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_set_in_the_1890s
6403,20,14056,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_shot_in_England
6403,20,14403,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2000s_American_films
6403,20,14404,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2000s_English-language_films
6403,17,14442,res:The_Importance_of_Being_Earnest_(2002_film),dbo:starring,res:Rupert_Everett
6403,20,14720,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_set_in_England
6403,20,15014,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:British_romantic_comedy_films
6403,20,15452,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2002_films
6403,20,15497,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2000s_German-language_films
6403,17,17789,res:The_Importance_of_Being_Earnest_(2002_film),dbo:starring,res:Reese_Witherspoon
6403,20,17929,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2000s_British_films
6403,17,19857,res:The_Importance_of_Being_Earnest_(2002_film),dbo:starring,res:Frances_O'Connor
6403,17,19925,res:The_Importance_of_Being_Earnest_(2002_film),dbo:starring,res:Colin_Firth
6403,20,20673,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Newmarket_films
6403,20,22181,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_directed_by_Oliver_Parker
6403,8,22183,res:The_Importance_of_Being_Earnest_(2002_film),dbo:director,res:Oliver_Parker
6403,19,22183,res:The_Importance_of_Being_Earnest_(2002_film),dbo:writer,res:Oliver_Parker
6403,12,22184,res:The_Importance_of_Being_Earnest_(2002_film),dbo:musicComposer,res:Charlie_Mole
6403,17,22438,res:The_Importance_of_Being_Earnest_(2002_film),dbo:starring,res:Judi_Dench
6403,20,22485,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:2002_romantic_comedy_films
6403,20,22499,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_set_in_the_Victorian_era
6403,20,27464,res:The_Importance_of_Being_Earnest_(2002_film),dct:subject,cat:Films_based_on_The_Importance_of_Being_Earnest
6404,20,13100,res:Undisputed_(film),dct:subject,cat:American_crime_drama_films
6404,20,13179,res:Undisputed_(film),dct:subject,cat:American_prison_drama_films
6404,20,13282,res:Undisputed_(film),dct:subject,cat:American_boxing_films
6404,20,13283,res:Undisputed_(film),dct:subject,cat:Films_directed_by_Walter_Hill
6404,20,13284,res:Undisputed_(film),dct:subject,cat:Films_with_screenplays_by_Walter_Hill
6404,8,13288,res:Undisputed_(film),dbo:director,res:Walter_Hill_(director)
6404,19,13288,res:Undisputed_(film),dbo:writer,res:Walter_Hill_(director)
6404,20,13749,res:Undisputed_(film),dct:subject,cat:American_martial_arts_films
6404,20,13990,res:Undisputed_(film),dct:subject,cat:Films_shot_in_Nevada
6404,20,14118,res:Undisputed_(film),dct:subject,cat:Miramax_films
6404,20,14136,res:Undisputed_(film),dct:subject,cat:African-American_drama_films
6404,17,14285,res:Undisputed_(film),dbo:starring,res:Wesley_Snipes
6404,20,14403,res:Undisputed_(film),dct:subject,cat:2000s_American_films
6404,20,14404,res:Undisputed_(film),dct:subject,cat:2000s_English-language_films
6404,20,14469,res:Undisputed_(film),dct:subject,cat:Films_set_in_the_Las_Vegas_Valley
6404,20,14482,res:Undisputed_(film),dct:subject,cat:American_gangster_films
6404,20,15452,res:Undisputed_(film),dct:subject,cat:2002_films
6404,20,16490,res:Undisputed_(film),dct:subject,cat:Films_scored_by_Stanley_Clarke
6404,12,16492,res:Undisputed_(film),dbo:musicComposer,res:Stanley_Clarke
6404,20,17550,res:Undisputed_(film),dct:subject,cat:American_sports_drama_films
6404,17,18540,res:Undisputed_(film),dbo:starring,res:Peter_Falk
6404,20,20031,res:Undisputed_(film),dct:subject,cat:2002_crime_drama_films
6404,17,20228,res:Undisputed_(film),dbo:starring,res:Ving_Rhames
6404,20,22304,res:Undisputed_(film),dct:subject,cat:2002_martial_arts_films
6404,20,22363,res:Undisputed_(film),dct:subject,cat:2000s_sports_drama_films
6404,20,22445,res:Undisputed_(film),dct:subject,cat:2000s_prison_drama_films
6404,20,27465,res:Undisputed_(film),dct:subject,cat:Films_produced_by_Walter_Hill
6404,20,27466,res:Undisputed_(film),dct:subject,cat:Undisputed_(film_series)
6404,17,27467,res:Undisputed_(film),dbo:starring,res:Jon_Seda
6404,17,27468,res:Undisputed_(film),dbo:starring,res:Master_P
6404,17,27469,res:Undisputed_(film),dbo:starring,res:Wes_Studi
6404,17,27470,res:Undisputed_(film),dbo:starring,res:Fisher_Stevens
6404,17,27471,res:Undisputed_(film),dbo:starring,res:Michael_Rooker
6404,19,27472,res:Undisputed_(film),dbo:writer,res:David_Giler
6405,20,13081,res:Beau_Travail,dct:subject,cat:1999_films
6405,20,13297,res:Beau_Travail,dct:subject,cat:Films_based_on_American_novels
6405,20,13691,res:Beau_Travail,dct:subject,cat:Films_set_in_France
6405,20,14432,res:Beau_Travail,dct:subject,cat:Gay-related_films
6405,20,14884,res:Beau_Travail,dct:subject,cat:1990s_French-language_films
6405,20,14885,res:Beau_Travail,dct:subject,cat:1990s_French_films
6405,20,14887,res:Beau_Travail,dct:subject,cat:French_LGBT-related_films
6405,20,14995,res:Beau_Travail,dct:subject,cat:French_multilingual_films
6405,20,20436,res:Beau_Travail,dct:subject,cat:1999_LGBT-related_films
6405,20,20593,res:Beau_Travail,dct:subject,cat:1999_multilingual_films
6405,20,20603,res:Beau_Travail,dct:subject,cat:1990s_Italian-language_films
6405,20,21617,res:Beau_Travail,dct:subject,cat:Films_based_on_works_by_Herman_Melville
6405,20,24466,res:Beau_Travail,dct:subject,cat:1990s_Russian-language_films
6405,17,24682,res:Beau_Travail,dbo:starring,res:Michel_Subor
6405,20,27477,res:Beau_Travail,dct:subject,cat:Films_set_in_Djibouti
6405,20,27478,res:Beau_Travail,dct:subject,cat:Films_directed_by_Claire_Denis
6405,20,27479,res:Beau_Travail,dct:subject,cat:Films_about_the_French_Foreign_Legion
6405,8,27480,res:Beau_Travail,dbo:director,res:Claire_Denis
6405,19,27480,res:Beau_Travail,dbo:writer,res:Claire_Denis
6405,12,27481,res:Beau_Travail,dbo:musicComposer,res:Benjamin_Britten
6405,17,27482,res:Beau_Travail,dbo:starring,res:Denis_Lavant
6405,19,27483,res:Beau_Travail,dbo:writer,res:Jean-Pol_Fargeau
6406,20,27484,res:The_DFA_Remixes,dct:subject,cat:DFA_Records_albums
6406,20,27485,res:The_DFA_Remixes,dct:subject,cat:Dance-punk_albums
6406,20,27486,res:The_DFA_Remixes,dct:subject,cat:DFA_Records_compilation_albums
6406,20,27487,res:The_DFA_Remixes,dct:subject,cat:2006_compilation_albums
6406,20,27488,res:The_DFA_Remixes,dct:subject,cat:2006_remix_albums
6406,20,27489,res:The_DFA_Remixes,dct:subject,cat:Compilation_album_series
6406,20,27490,res:The_DFA_Remixes,dct:subject,cat:DFA_Records_remix_albums
6407,20,13485,res:Jungle_Jim_(serial),dct:subject,cat:Films_based_on_comic_strips
6407,20,13504,res:Jungle_Jim_(serial),dct:subject,cat:American_black-and-white_films
6407,20,15660,res:Jungle_Jim_(serial),dct:subject,cat:1930s_American_films
6407,20,15661,res:Jungle_Jim_(serial),dct:subject,cat:1930s_English-language_films
6407,20,15665,res:Jungle_Jim_(serial),dct:subject,cat:1937_films
6407,20,15678,res:Jungle_Jim_(serial),dct:subject,cat:American_adventure_films
6407,20,17883,res:Jungle_Jim_(serial),dct:subject,cat:Universal_Pictures_film_serials
6407,20,17884,res:Jungle_Jim_(serial),dct:subject,cat:Films_directed_by_Ford_Beebe
6407,20,27491,res:Jungle_Jim_(serial),dct:subject,cat:1937_adventure_films
6407,20,27492,res:Jungle_Jim_(serial),dct:subject,cat:Jungle_Jim_films
6407,8,27493,res:Jungle_Jim_(serial),dbo:director,res:Clifford_Smith_(director)
6407,8,27494,res:Jungle_Jim_(serial),dbo:director,res:Ford_Beebe
6407,17,27495,res:Jungle_Jim_(serial),dbo:starring,res:Betty_Jane_Rhodes
6407,17,27496,res:Jungle_Jim_(serial),dbo:starring,res:Grant_Withers
6407,17,27497,res:Jungle_Jim_(serial),dbo:starring,res:Evelyn_Brent
6407,17,27498,res:Jungle_Jim_(serial),dbo:starring,res:Henry_Brandon_(actor)
6407,17,27499,res:Jungle_Jim_(serial),dbo:starring,res:Raymond_Hatton
6407,19,27500,res:Jungle_Jim_(serial),dbo:writer,res:Norman_S._Hall
