user_id:token,item_id:token,timestamp,rating:float
ABN5K7K1TM1QA,B00005JMJ4,2005-12-05,1.0
A2YKADCJME4FSW,B00005JMAH,2010-10-23,1.0
AUBF1WVKUKBKC,B00005JMFQ,2014-02-20,1.0
A1O0MYEXZBV208,B00005JMFQ,2014-02-18,1.0
A2W00XKTTF1G0Z,B00005JMCW,2003-11-10,1.0
A3J32CP7XVRNS8,B00005JMCW,2003-11-08,1.0
A4Z72X5C24X2K,B00005JMCW,2003-11-05,1.0
A2MNB9PF4QMK9P,B00005JMCW,2003-10-12,1.0
A7QYHLIRZLMLQ,B00005JM5E,2003-09-12,1.0
A1V3IO23FZFF9L,B00005JM5E,2003-09-12,1.0
A1L0WULK5YGB93,B00005JM5E,2003-09-11,1.0
ANCOMAI0I7LVG,B00005JM1F,2012-12-04,1.0
A1TO1P3NV7OAU6,B00005JM1F,2012-11-23,1.0
AAKGTWGAFT1LQ,B00005JMJ4,2005-11-02,1.0
A1TAWJ2PA3USVX,B00005JMJ4,2005-10-24,1.0
A1OBJ2263JCK5,B00005JMJ4,2005-10-17,1.0
A3Q1FVRV0CRYTH,B00005JMJ4,2005-10-07,1.0
AVD0FQGZ6C0YX,B00005JM1F,2012-02-23,1.0
A2Q2WGNW2CT7ZD,B00005JM1F,2011-05-07,1.0
ADCC3WHSZNW1R,B00005JM1F,2010-09-25,1.0
A1KBT3D1O0LA7L,B00005JM1F,2010-07-11,1.0
AG6TX1ZJHLMO7,B00005JM1F,2009-12-21,1.0
AWG2O9C42XW5G,B00005JM1F,2009-12-04,1.0
AE9JH12P0CETA,B00005JMAH,2010-01-11,1.0
AZ9JWGE1UGKZA,B00005JMJ4,2005-08-03,1.0
A2W81H1D8YBE8T,B00005JMJ4,2005-07-07,1.0
A1129LM24YWSZV,B00005JMJ4,2005-07-06,1.0
A239PPUVV8O0U0,B00005JMAH,2009-11-04,1.0
A16QODENBJVUI1,B00005JMAH,2009-10-30,1.0
A2RBE2EXK10ZTA,B00005JMAH,2009-09-16,1.0
AHABFECTNE15I,B00005JM1F,2008-12-04,1.0
A2HJB9J5O5CLPB,B00005JM1F,2007-10-29,1.0
A2UX5ABICURKL5,B00005JM1F,2007-10-28,1.0
A1COW0UIB5HA9J,B00005JMAH,2009-08-05,1.0
A39CX0EE4BZCZC,B00005JMAH,2008-11-15,1.0
A1F04H6VU8V4X1,B00005JMFQ,2014-01-09,1.0
A20L3YKLJA2G95,B00005JM1F,2007-07-13,1.0
A35YWA2V4QHOJ3,B00005JMJ4,2005-05-11,1.0
A22VNXHU6IZ5MT,B00005JMAH,2008-08-03,1.0
A3Q1FVRV0CRYTH,B00005JM1F,2006-06-24,1.0
A1K31NF81TS0CO,B00005JM1F,2006-06-23,1.0
A2NUHWMHA9XNKV,B00005JM1F,2006-02-17,1.0
A5UMUVEV1RUS9,B00005JM1F,2006-02-16,1.0
A2OFSDJB3MVQ16,B00005JMAH,2008-04-22,1.0
A2NVQZ4Y7Y0J1R,B00005JMJ4,2005-04-28,1.0
A3KEZLJ59C1JVH,B00005JMJ4,2005-04-19,1.0
AQZKKNNG6GWKV,B00005JMAH,2008-03-11,1.0
A457S8SW690NM,B00005JM1F,2005-08-02,1.0
A1534MBU6VJXYN,B00005JM1F,2005-06-12,1.0
AY69ZK7G6CNYJ,B00005JM1F,2005-04-20,1.0
A1PUFWBFXBOFYK,B00005JMFQ,2013-12-29,1.0
A1D696068E7EOU,B00005JMFQ,2013-12-28,1.0
A30TK6U7DNS82R,B00005JMFQ,2013-12-27,1.0
A2OLJM7IREKPWZ,B00005JMJ4,2005-03-18,1.0
AB5ZWJYO8HJ47,B00005JMJ4,2005-03-08,1.0
AXOS8IWBXNZGT,B00005JMJ4,2005-02-25,1.0
A38UHOCEKSUOSP,B00005JMAH,2008-01-03,1.0
A1IWWRZJOXOSYP,B00005JMAH,2007-12-12,1.0
AFEOC3D8WKN1D,B00005JMAH,2007-11-26,1.0
A3KB1H0S7T6JX1,B00005JM1F,2005-01-07,1.0
A2R4XG0L7Z01V8,B00005JMJ4,2005-02-22,1.0
A3JLOIXFM75QNV,B00005JMAH,2007-08-22,1.0
A25AXWGBGJ5KBS,B00005JM1F,2004-08-16,1.0
A1YHQ1JWEJK6BI,B00005JM1F,2004-08-02,1.0
A1POFVVXUZR3IQ,B00005JMAH,2007-08-03,1.0
A9LSLYQW28X6H,B00005JMAH,2007-07-22,1.0
A1DK5AZMXS1QA3,B00005JMAH,2007-07-20,1.0
AH1M9A3JTV7C3,B00005JLQW,2010-10-28,1.0
A1SVXJZ3386U2D,B00005JLQW,2010-08-01,1.0
AKS9SJTHTU0OM,B00005JLQW,2010-07-28,1.0
ANCOMAI0I7LVG,B00005JLQW,2010-05-25,1.0
A1X054KUYG5V,B00005JLQW,2009-06-19,1.0
A1OB5L3WMHJAD9,B00005JLQW,2009-04-13,1.0
A23KDYA7YGPEWW,B00005JMJ4,2005-02-07,1.0
A17LSEN4UY4XZQ,B00005JMJ4,2005-01-31,1.0
AKJ9MEE93DG5O,B00005JMQW,2014-06-30,1.0
ACWI476GB6NT3,B00005JMQW,2014-06-10,1.0
A3V61K0EF38GP4,B00005JMQW,2014-05-30,1.0
A13TO1ZFAH9SVN,B00005JM1F,2004-07-22,1.0
AYQF4Z1EQDACU,B00005JM1F,2004-07-11,1.0
A2ASEBCEN9ZWTZ,B00005JM1F,2004-05-24,1.0
AGZVS6M8XJGN6,B00005JLQW,2008-12-14,1.0
AQ990HW13DP08,B00005JLQW,2008-01-02,1.0
A10ODC971MDHV8,B00005JLQW,2007-07-25,1.0
A3Q1FVRV0CRYTH,B00005JLQW,2006-12-08,1.0
A1H7X2DPAQYKJA,B00005JMFQ,2013-12-09,1.0
A2I6MHMAZZDCRX,B00005JMAH,2007-07-01,1.0
A7GT0WQKKDP0V,B00005JMJ4,2005-01-09,1.0
A1PGC1GEBY9CZU,B00005JMQW,2014-05-06,1.0
A106YXO3EHVD3J,B00005JMQW,2014-05-06,1.0
A33M07VZBYRMPY,B00005JMQW,2014-04-30,1.0
A1U6B2LDK3BUVU,B00005JLQW,2006-06-22,1.0
A345WVAVMMO6F0,B00005JLQW,2006-05-03,1.0
A39AWL2FKWDFK6,B00005JLQW,2006-04-01,1.0
A2H1W8V6R9TJ9E,B00005JLQW,2006-02-06,1.0
A2BLITJITO97N5,B00005JLQW,2006-01-25,1.0
A2E1EFNIZL2FVA,B00005JLQW,2006-01-11,1.0
A3MLO4GAD2O9DL,B00005JLQW,2005-12-04,1.0
A3UPYGJKZ0XTU4,B00005JLQW,2005-09-18,1.0
A21279TEPJ8YJ9,B00005JM1F,2004-03-23,1.0
A11PTCZ2FM2547,B00005JM1F,2004-03-22,1.0
A1FD8LITJZE48V,B00005JM1F,2004-03-05,1.0
A2SX0AP507CQ1Z,B00005JMQW,2014-02-16,1.0
A1TUZL12O7X1A9,B00005JMQW,2014-01-24,1.0
A2A1CFL4A83Q20,B00005JMQW,2014-01-18,1.0
A1CDNTB7377YH2,B00005JLQW,2005-06-23,1.0
A95SF04RX9G8,B00005JLQW,2005-05-18,1.0
ANIMV3SPDD8SH,B00005JLQW,2005-03-08,1.0
AHKP7P4T2QDU5,B00005JLQW,2005-02-08,1.0
A2WSI8HOWHFDOT,B00005JMAH,2006-12-18,1.0
AV73K7C171XLN,B00005JMFQ,2013-11-19,1.0
A2GYX971VETQBV,B00005JM1F,2004-02-18,1.0
A38G64S5VMRI1P,B00005JM1F,2004-02-04,1.0
A2RBE2EXK10ZTA,B00005JMQW,2013-10-13,1.0
A2FBIF1FKBC193,B00005JLQW,2004-12-05,1.0
A3VIOCJZ22JZXT,B00005JLQW,2004-12-02,1.0
ABO2ZI2Y5DQ9T,B00005JLQW,2004-11-25,1.0
A16CZRQL23NOIW,B00005JLQW,2004-08-20,1.0
A39GH2BZBPH7ED,B00005JLQW,2004-06-18,1.0
A1AQCY5XY4525F,B00005JLQW,2004-05-21,1.0
A3AOKQCH0YBZDS,B00005JMAH,2006-10-08,1.0
A2QQHIY23PL7H3,B00005JMAH,2006-08-08,1.0
A73DFWJE0CGY6,B00005JMAH,2006-07-29,1.0
AE9GUE3HHOX3U,B00005JMJ4,2005-01-03,1.0
A2PNTEDGMOLMOY,B00005JMJ4,2004-12-30,1.0
A1GRPBJ38IVX54,B00005JLQW,2004-03-15,1.0
A3U8632T422VQO,B00005JLQW,2004-03-04,1.0
A337ZBWBY9UC1Q,B00005JMFQ,2013-10-19,1.0
ACUUA90VVOCAS,B00005JM1F,2004-01-05,1.0
A2ZLROGIL2V7GV,B00005JM1F,2004-01-01,1.0
A1Q15TP2FXYYMF,B00005JMAH,2006-06-12,1.0
A2T7TZBOTP68C7,B00005JMJ4,2004-12-23,1.0
A187O3DQN82H8X,B00005JMQW,2013-03-08,1.0
ACVNA57PI4DLV,B00005JLQW,2003-11-20,1.0
A2RBHC9D8N7CVZ,B00005JLQW,2003-11-02,1.0
A1E15WYG9C47X1,B00005JLQW,2003-09-22,1.0
ATE5SA1VTJNP8,B00005JLQW,2003-09-14,1.0
A27FR2C67JPDRS,B00005JLQW,2003-09-01,1.0
A1YQ6QB2127AJ4,B00005JLQW,2003-08-28,1.0
A3CH1KT8XQE8SA,B00005JLQW,2003-08-05,1.0
A23FOOFYOV1WE2,B00005JMFQ,2013-10-03,1.0
A3J32CP7XVRNS8,B00005JM1F,2003-11-06,1.0
A1P2NBM3P3TS2X,B00005JM1F,2003-10-28,1.0
AO4A961ZKHJPL,B00005JLQW,2003-07-17,1.0
A2FEGRJQNU51P9,B00005JLQW,2003-06-16,1.0
A3JD8FDS3CO3GH,B00005JLQW,2003-06-05,1.0
A29QA79VLQGHY6,B00005JLQW,2003-06-05,1.0
A262MELD5EJ1EL,B00005JMQW,2012-12-25,1.0
A22BPC7LRSGSYQ,B00005JMQW,2012-12-19,1.0
A1B8HI3VREI1H3,B00005JMQW,2012-12-05,1.0
A32XK1ZCXM66OT,B00005JMAH,2006-03-29,1.0
A2ZM9BGE3K3SY2,B00005JM1F,2003-08-28,1.0
A3RYBMVQNIU3R1,B00005JM1F,2003-08-16,1.0
A3LTZGHZBBBQX0,B00005JMQW,2012-11-25,1.0
A3QU74B9N0830G,B00005JMQW,2012-10-17,1.0
A328S9RN3U5M68,B00005JLQW,2003-05-29,1.0
A280GY5UVUS2QH,B00005JLQW,2003-05-28,1.0
A1XZJ32DJS8YV2,B00005JLQW,2003-05-25,1.0
A2I5406XT0H9VD,B00005JLQW,2003-05-08,1.0
A1IUI3CJUMB7J0,B00005JMAH,2006-03-02,1.0
A2U80IPZXN5V1U,B00005JMAH,2006-02-26,1.0
A3QLAOOTFEHCJI,B00005JMFQ,2013-08-19,1.0
AF2UOFC8BTHLC,B00005JLQW,2003-04-29,1.0
A1FPFWDC1ASYNJ,B00005JLQW,2003-03-28,1.0
A29IYGR7SNPRIV,B00005JLQW,2003-03-22,1.0
A3PERVDBNCQJQV,B00005JLQW,2003-03-18,1.0
AYB3CG5IVMTSN,B00005JLQW,2003-03-17,1.0
ANP3R2R4V4GAN,B00005JLQW,2003-03-11,1.0
A3CN9CCJUNIPKT,B00005JLQW,2003-03-06,1.0
A1IANEBSMVGHS9,B00005JLQW,2003-03-04,1.0
A1MM6PU8E3VZ5L,B00005JMQW,2012-09-07,1.0
AHBNPMHDWZ7SB,B00005JMQW,2012-08-13,1.0
A1Z2ZN39LL07GI,B00005JMQW,2012-06-23,1.0
A1EU2I0LTRWN2A,B00005JMQW,2012-06-01,1.0
AWSYTZ2I2MW0V,B00005JMQW,2012-04-13,1.0
A567HBSX35U7X,B00005JMQW,2012-03-16,1.0
A2Q13PHEXGR48Q,B00005JM1F,2003-08-05,1.0
A1PCQHQ6NPGL9F,B00005JM1F,2003-08-03,1.0
A3DWUM6SN3N3NR,B00005JM1F,2003-07-24,1.0
A2K3L0DOPQQ697,B00005JMAH,2006-02-21,1.0
A1R602SXNGOMJ4,B00005JMAH,2006-02-17,1.0
A1VA170GUYGTB,B00005JMAH,2006-02-11,1.0
A2ATWKOFJXRRR1,B00005JMAH,2006-01-23,1.0
A3K8POFWCQI2GS,B00005JMQW,2012-01-18,1.0
A2NBOL825B93OM,B00005JLQW,2003-02-28,1.0
AS558SNWF1DXG,B00005JLQW,2003-02-15,1.0
A1DZKOOMMJM1MI,B00005JLQW,2003-02-03,1.0
A2EL3990HXOMZB,B00005JLQW,2003-01-23,1.0
AVSM66QEIPWUK,B00005JM1F,2003-07-16,1.0
A2C5LA07JCDWTN,B00005JM1F,2003-07-15,1.0
ASHT96DUVMF1S,B00005JM1F,2003-07-08,1.0
A2JFXKPCSBXUK0,B00005JMJ4,2004-11-24,1.0
AHFCO0UUL4GIQ,B00005JMJ4,2004-11-21,1.0
A140XH16IKR4B0,B00005JMJ4,2004-11-19,1.0
A3V61K0EF38GP4,B00005JMCW,2014-06-20,1.0
A128DUUMZLGUFB,B00005JMCW,2014-04-22,1.0
A1W702WG1LC6R3,B00005JMQW,2010-04-18,1.0
A6VXZ1EEPRTLV,B00005JMQW,2010-03-12,1.0
A1YZMGEC9ELI4L,B00005JMQW,2010-01-05,1.0
ANCOMAI0I7LVG,B00005JMQW,2009-12-29,1.0
A1TJPMB7N776WS,B00005JLQW,2002-12-31,1.0
AD9WTAOAFUZA4,B00005JLQW,2002-11-27,1.0
AJQ1S39GZBKUG,B00005JLQW,2002-11-10,1.0
A3SJSNS9LW981O,B00005JMAH,2006-01-07,1.0
A37NYKZBDKOLL6,B00005JM1F,2003-07-02,1.0
A2NJO6YE954DBH,B00005JM1F,2003-06-27,1.0
AGUIM8YMYM49Z,B00005JMJ4,2004-11-11,1.0
AKMEY1BSHSDG7,B00005JMCW,2014-03-20,1.0
A1NI0VOVXZBM7Y,B00005JMQW,2009-10-26,1.0
A3UDYY6L2NH3JS,B00005JMQW,2009-06-05,1.0
A19V0VJMKKRMC8,B00005JM1F,2003-06-21,1.0
A1ZCYC0RHTRMZF,B00005JMJ4,2004-10-27,1.0
AXLXU4LMIRO3F,B00005JMJ4,2004-10-18,1.0
A38ZTUNQJVGP6S,B00005JMQW,2008-12-20,1.0
A3SFO2GSP5CVSM,B00005JMQW,2008-09-18,1.0
A2II09GQGWOMTQ,B00005JMQW,2008-06-25,1.0
A2ZM9BGE3K3SY2,B00005JMAH,2005-12-04,1.0
AJKWF4W7QD4NS,B00005JM1F,2003-06-15,1.0
AIRUD8MTVJAD1,B00005JM1F,2003-06-13,1.0
A3N6GAJTEOF4MO,B00005JMQW,2008-06-21,1.0
A3IKBHODOTYYHM,B00005JMQW,2008-06-10,1.0
A356RFKNIG043B,B00005JMQW,2008-06-07,1.0
A141HP4LYPWMSR,B00005JMQW,2008-06-07,1.0
A3V5DUZ5KXPGQA,B00005JMQW,2008-06-04,1.0
A3ARJ16772TKHT,B00005JMQW,2008-06-03,1.0
A3LZGLA88K0LA0,B00005JMAH,2005-11-27,1.0
A3RTMB76CJWY9U,B00005JMAH,2005-11-14,1.0
A31ARSC1LGY8WK,B00005JMQW,2008-02-15,1.0
A3N8RZSXKN1OR2,B00005JMQW,2008-02-03,1.0
AMP7TQRWAIE84,B00005JMQW,2007-12-01,1.0
A1QLUP86XSAK24,B00005JM1F,2003-06-10,1.0
A1ZTSOBAPOWT3,B00005JM1F,2003-06-06,1.0
A2ARRAMXWT83PT,B00005JM1F,2003-04-24,1.0
A33PNAQ33DGBJG,B00005JMQW,2007-10-08,1.0
A3HU30P8YYXW1S,B00005JMQW,2007-09-27,1.0
A2KBDAPCF0OV0H,B00005JMQW,2007-09-14,1.0
A13OMT8D4GPIBV,B00005JMQW,2007-09-07,1.0
AUDSM2CTLLW1Q,B00005JM1F,2003-03-25,1.0
AR37967IAR6ZT,B00005JM1F,2003-03-10,1.0
A3V58ZDZVY22EP,B00005JMQW,2007-05-29,1.0
AWG2O9C42XW5G,B00005JMQW,2007-05-08,1.0
A18IK6YI6T3RK2,B00005JMQW,2007-05-05,1.0
A2R4XG0L7Z01V8,B00005JMAH,2005-09-18,1.0
A3N5XIM9R2OQH0,B00005JM1F,2003-02-23,1.0
AP3VHIZBRGO9X,B00005JMJ4,2004-08-24,1.0
AD5JI9UN98JPH,B00005JMCW,2013-02-14,1.0
A3C94LV082BV2T,B00005JMQW,2007-04-17,1.0
A2I6MHMAZZDCRX,B00005JMQW,2007-04-14,1.0
A2OZBJ58CML9OS,B00005JMQW,2007-04-14,1.0
A2UUP58XPQW3GF,B00005JMQW,2007-04-08,1.0
A2Z9J0DD7PX7D3,B00005JMFQ,2013-03-17,1.0
A3LQLQ3JR1A6UW,B00005JMFQ,2013-03-12,1.0
ABTKLCZQ5I1QX,B00005JMCW,2012-07-17,1.0
A3FL6CIO8QIJ2F,B00005JMCW,2011-07-27,1.0
ACMAUJEBY6GJF,B00005JMJ4,2004-08-24,1.0
A1ER6IYOMM8VCT,B00005JMQW,2007-02-20,1.0
A29V0P0D7ZG2Z,B00005JMFQ,2013-02-25,1.0
A1183FKPBWTLYL,B00005JMQW,2007-02-08,1.0
A3FVAWZNKW9GX,B00005JMQW,2007-01-02,1.0
A2TAPL67U2A5HM,B00005JMQW,2006-12-27,1.0
A3Q1FVRV0CRYTH,B00005JMQW,2006-12-21,1.0
A36QYTMMJ0O2IZ,B00005JMQW,2006-12-09,1.0
A1IMNNBC4ME0NB,B00005JMAH,2005-08-12,1.0
AXPAIEE0732A9,B00005JMFQ,2013-02-15,1.0
A13E0ARAXI6KJW,B00005JMJ4,2004-08-14,1.0
A3SLA4ADDSYZJ2,B00005JMJ4,2004-08-09,1.0
A1DZKOOMMJM1MI,B00005JMJ4,2004-08-08,1.0
A3M1NNDD95HR0R,B00005JMQW,2006-09-17,1.0
A2QQHIY23PL7H3,B00005JMQW,2006-07-21,1.0
AER15RIMV8E6D,B00005JMCW,2008-08-27,1.0
A3UDYY6L2NH3JS,B00005JMCW,2007-11-26,1.0
A38N7SFDOB3MR3,B00005JMAH,2005-08-01,1.0
A3KF4IP2MUS8QQ,B00005JMAH,2005-07-28,1.0
A2NJO6YE954DBH,B00005JMAH,2005-07-27,1.0
A2WSI8HOWHFDOT,B00005JMQW,2006-06-19,1.0
A1Q15TP2FXYYMF,B00005JMQW,2006-06-15,1.0
A2NUHWMHA9XNKV,B00005JMQW,2006-06-14,1.0
A3EE0H0NWQ9QVL,B00005JMQW,2006-05-31,1.0
A1NLZVP501JM5Z,B00005JMQW,2006-05-22,1.0
A1YHQ1JWEJK6BI,B00005JMJ4,2004-08-07,1.0
A3L9FTW01LMYSE,B00005JMJ4,2004-08-07,1.0
A2AOZQ3WTNVVOK,B00005JMCW,2006-09-08,1.0
A38XHXKPDKHP8N,B00005JMCW,2006-07-28,1.0
A2N69DJM8NVYZ6,B00005JMCW,2006-06-16,1.0
A38S8RD8XOXLVS,B00005JMCW,2006-05-29,1.0
AUTBHG6070SL4,B00005JMCW,2006-05-29,1.0
A3Q1FVRV0CRYTH,B00005JMCW,2006-05-23,1.0
A2NJO6YE954DBH,B00005JMQW,2006-02-23,1.0
A237DF1PCZAXUG,B00005JMFQ,2013-01-31,1.0
A36RS7KTNOBROF,B00005JMCW,2005-11-05,1.0
ABSX5TGEGRH76,B00005JMAH,2005-07-25,1.0
A2YKADCJME4FSW,B00005JMQW,2006-01-14,1.0
A3VDWPYWFGU2W1,B00005JMQW,2005-11-13,1.0
A1534MBU6VJXYN,B00005JMCW,2005-10-04,1.0
A1P7O2PAA8H1DD,B00005JMQW,2005-11-04,1.0
A3UPYGJKZ0XTU4,B00005JMQW,2005-11-01,1.0
A2HII4U9WQ0XUV,B00005JMQW,2005-10-26,1.0
A2Z7TU96G2WB9B,B00005JMQW,2005-09-22,1.0
A2I2DE1DJUVQOO,B00005JMJ4,2004-07-24,1.0
ABSX5TGEGRH76,B00005JMJ4,2004-07-24,1.0
A2U0ABMZK6XBVF,B00005JMJ4,2004-07-18,1.0
A31RM5QU797HPJ,B00005JMAH,2005-06-29,1.0
A37PV5GMP2ILJC,B00005JMCW,2005-07-24,1.0
ALG3BXK0FP8M5,B00005JMCW,2005-03-18,1.0
AG5HEI385H4YG,B00005JMFQ,2013-01-26,1.0
AAKGTWGAFT1LQ,B00005JMQW,2005-08-21,1.0
A1VCLTAGM5RLND,B00005JMQW,2005-08-20,1.0
A28CCN6VYHRUKS,B00005JMQW,2005-08-18,1.0
A1G69BQLIUMWPN,B00005JMCW,2005-01-10,1.0
A3KXRZCN90F9BB,B00005JMCW,2004-12-12,1.0
A1WL2EKE4TAEJP,B00005JMCW,2004-12-11,1.0
A3VHV0NV7NKQPC,B00005JMCW,2004-10-12,1.0
A29R4FCO6RFX4K,B00005JMAH,2005-06-20,1.0
A2T7TZBOTP68C7,B00005JMAH,2005-06-03,1.0
A3KEZLJ59C1JVH,B00005JMQW,2005-08-11,1.0
A13H7Q4JVK6DTV,B00005JMQW,2005-08-03,1.0
A2T2MYZEB81NOQ,B00005JMQW,2005-07-24,1.0
AIFXFHO2N9WJB,B00005JMQW,2005-07-20,1.0
A351XMJF8DCD8Z,B00005JMCW,2004-08-17,1.0
A288SXRFQA42XE,B00005JMCW,2004-07-11,1.0
A2LBLK2NLUYBSB,B00005JMCW,2004-07-08,1.0
A36H6CP232NRYD,B00005JMFQ,2013-01-15,1.0
A1N00127IDBHD6,B00005JMQW,2005-07-14,1.0
A2L4ZGN7GZJ95T,B00005JMCW,2004-07-01,1.0
AF7JCEOIGIS4N,B00005JMCW,2004-06-20,1.0
A461VTLW9G9YB,B00005JMCW,2004-06-08,1.0
A2EUG9W2IAVCT,B00005JMCW,2004-05-30,1.0
A457S8SW690NM,B00005JMQW,2005-06-28,1.0
A1QRSNEOOZTFGR,B00005JMQW,2005-06-10,1.0
AJDYDG7YZY9QL,B00005JMJ4,2004-07-15,1.0
AS28WVBBZ3G99,B00005JMCW,2004-05-19,1.0
ABO2ZI2Y5DQ9T,B00005JMCW,2004-05-18,1.0
A2R4XG0L7Z01V8,B00005JMCW,2004-05-04,1.0
AILBDL6ATVDCJ,B00005JMCW,2004-04-30,1.0
AIWPVV1HQKIX5,B00005JMQW,2005-05-26,1.0
A5I8OWSLWM1MF,B00005JMQW,2005-04-17,1.0
A3KB1H0S7T6JX1,B00005JMAH,2005-04-21,1.0
A23GFTVIETX7DS,B00005JMAH,2005-04-12,1.0
A1HJZL0WKCOTSF,B00005JMAH,2005-04-01,1.0
AEGR40GALMDJ4,B00005JMCW,2004-04-14,1.0
AIIR8E34EDKCQ,B00005JMCW,2004-04-12,1.0
A1VHK9A4VLJTHC,B00005JMCW,2004-03-29,1.0
A2WA8R7ZNUHZMA,B00005JMCW,2004-03-20,1.0
A19ZXK9HHVRV1X,B00005JMQW,2005-04-13,1.0
A1SCD2NYTIAQTY,B00005JMQW,2005-03-31,1.0
AMYW43AHO16SS,B00005JMQW,2005-03-27,1.0
A84Z6XUMGRMJ1,B00005JMQW,2005-03-27,1.0
AGI3VJ0I04QO7,B00005JMJ4,2004-07-06,1.0
AIPXXAZSQ0ULL,B00005JND2,2014-07-08,1.0
AQ01Q3070LT29,B00005JND2,2014-05-30,1.0
A2BT7IC8PT1ZC9,B00005JMAH,2005-03-30,1.0
A2RDR5G65D9H84,B00005JMAH,2005-03-23,1.0
A2QH5NMHW1KTJ1,B00005JMCW,2004-02-27,1.0
A1BCVPSEZ5NSXK,B00005JMCW,2004-02-15,1.0
A1IOJE0W1NXOSE,B00005JMCW,2004-02-14,1.0
A2WX1UESDOLXRE,B00005JMCW,2004-02-11,1.0
A1ENC0ALMHVBU,B00005JMQW,2005-03-15,1.0
A10HHM2684NZD2,B00005JMQW,2005-03-14,1.0
A1FZA9C5MVIWHE,B00005JMQW,2005-03-14,1.0
AD0J5KK4WQXNS,B00005JMQW,2005-03-11,1.0
A38IRL0X2T4DPF,B00005JMQW,2005-03-04,1.0
APRU373UYVK2Y,B00005JMQW,2005-03-04,1.0
AL5P6IG4WZ57J,B00005JND2,2013-07-16,1.0
A2EL3990HXOMZB,B00005JMJ4,2004-07-04,1.0
A3HD49D8511MFB,B00005JMCW,2004-02-01,1.0
ABFJYHVD8RHLE,B00005JMCW,2004-01-27,1.0
A3VI5KB0S88U32,B00005JMCW,2004-01-26,1.0
A2AOZQ3WTNVVOK,B00005JMQW,2005-02-28,1.0
A30BCRSABL9AYI,B00005JMQW,2005-02-23,1.0
A1XFNWGTPMG1AE,B00005JMAH,2005-03-04,1.0
A11B61QBGHLQDN,B00005JMCW,2004-01-20,1.0
A23GFTVIETX7DS,B00005JMCW,2004-01-13,1.0
A2I6MHMAZZDCRX,B00005JMCW,2004-01-12,1.0
A2C3B9B9YIMJTR,B00005JMCW,2004-01-10,1.0
AE9GUE3HHOX3U,B00005JND2,2011-07-13,1.0
AWG2O9C42XW5G,B00005JND2,2010-03-28,1.0
A1E8OGV9SO0E0P,B00005JND2,2009-05-30,1.0
A2OMGHKYF94FM9,B00005JND2,2009-03-20,1.0
AER15RIMV8E6D,B00005JND2,2008-09-26,1.0
A23QOAXJSWIBS6,B00005JMQW,2005-02-20,1.0
AA68BSG4MNKA6,B00005JMQW,2005-02-14,1.0
A3EJYJC25OJVKK,B00005JMQW,2005-02-06,1.0
A1NRCH7YAGZ07B,B00005JMAH,2005-03-01,1.0
ALJGB7XHPFCR,B00005JMAH,2005-02-25,1.0
A1V3IO23FZFF9L,B00005JMCW,2004-01-09,1.0
A7GT0WQKKDP0V,B00005JMCW,2004-01-07,1.0
A1CDNTB7377YH2,B00005JMCW,2004-01-06,1.0
A1DIFL0333QPEB,B00005JMCW,2004-01-04,1.0
A25E44CFFC4B7T,B00005JMQW,2005-01-30,1.0
ABCQUA65LGRKK,B00005JMQW,2005-01-26,1.0
A2LOUIXAOUAS3H,B00005JMQW,2005-01-26,1.0
A1TK6R2JSC97HL,B00005JMQW,2005-01-25,1.0
A1XCM3X4GOZHYJ,B00005JMQW,2005-01-23,1.0
A1XX5797TIZT5Q,B00005JMQW,2005-01-19,1.0
A1EMDSTJDUE6B0,B00005JMQW,2005-01-19,1.0
A1RP6YCOS5VJ5I,B00005JND2,2007-08-25,1.0
A3LZGLA88K0LA0,B00005JMCW,2004-01-04,1.0
A1CX86CO1MH5II,B00005JMCW,2004-01-03,1.0
A28X2PSS4MD06J,B00005JMCW,2004-01-01,1.0
AV0OBG2SS1I1R,B00005JMCW,2004-01-01,1.0
A3PHM3ANENDGCF,B00005JMCW,2003-12-31,1.0
A2MMXY0BZF2N44,B00005JMJ4,2004-06-28,1.0
A3O2RCKAMSE9X7,B00005JMJ4,2004-06-26,1.0
A23QOAXJSWIBS6,B00005JMAH,2005-02-20,1.0
AA68BSG4MNKA6,B00005JMAH,2005-02-14,1.0
A1RECBDKHVOJMW,B00005JMAH,2005-02-09,1.0
A33V29EHMG9XVJ,B00005JMQW,2005-01-16,1.0
A2B73CL3QSYWLB,B00005JMQW,2005-01-12,1.0
A1655SGPPUUCRP,B00005JMQW,2005-01-12,1.0
A152C8GYY25HAH,B00005JMCW,2003-12-28,1.0
A1NV8HZTGKIPXQ,B00005JMCW,2003-12-27,1.0
A2582KMXLK2P06,B00005JND2,2006-11-02,1.0
A1Q15TP2FXYYMF,B00005JND2,2006-06-13,1.0
A2PXHFGJZBNLXB,B00005JMJ4,2004-06-20,1.0
AUA64NQ3X56OJ,B00005JMJ4,2004-06-18,1.0
A6R8XUE6MJLMC,B00005JMJ4,2004-06-18,1.0
A2HJB9J5O5CLPB,B00005JMJ4,2004-06-16,1.0
A2MS6UV7ZGTMLR,B00005JMQW,2005-01-10,1.0
AZI0O32W4ZYGH,B00005JMQW,2005-01-09,1.0
A1CITRQE2HRW45,B00005JMQW,2005-01-06,1.0
